"session","task","run","subj","name","trial.type","iti","cue","probe","target.color","location","cue.cresp","target.cresp","cue.rt","cue.acc","cue.resp","target.rt","target.acc","target.resp","trialacc","time.cue.onset.abs","time.target.onset.abs","time.target.rt.abs","time.cue.rt.abs","time.scan.start","trial.num","acc","time.cue.onset","time.cue.rt","time.target.onset","time.target.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,343,1,1,411,1,2,1,146045,150859,151270,146388,115412,1,1,30.633,30.976,35.447,35.858,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",2800,"A","1","white","center",1,NA,494,1,1,0,1,NA,1,155659,160459,0,156153,115412,2,1,40.247,40.741,45.047,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"T","M","white","center",1,1,623,1,1,1401,0,2,0,164059,168859,170260,164682,115412,3,0,48.647,49.27,53.447,54.848,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,328,1,1,672,1,2,1,173659,178445,179117,173987,115412,4,1,58.247,58.575,63.033,63.705,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",1600,"P","X","white","center",1,1,505,1,1,934,1,1,1,183245,188045,188979,183750,115412,5,1,67.833,68.338,72.633,73.567,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"U","P","white","center",1,1,919,1,1,983,1,1,1,190459,195259,196242,191378,115412,6,1,75.047,75.966,79.847,80.83,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",2800,"H","T","white","center",1,1,0,0,NA,0,0,NA,0,197659,202459,0,0,115412,7,0,82.247,-115.412,87.047,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",1600,"A","T","white","center",1,1,604,1,1,707,1,1,1,206059,210859,211566,206663,115412,8,1,90.647,91.251,95.447,96.154,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",2800,"C","8","white","center",1,NA,0,0,NA,0,1,NA,0,213259,218045,0,0,115412,9,0,97.847,-115.412,102.633,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",4000,"A","7","white","center",1,NA,0,0,NA,0,1,NA,0,221645,226445,0,0,115412,10,0,106.233,-115.412,111.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",2800,"A","D","white","center",1,1,433,1,1,764,1,1,1,231259,236059,236823,231692,115412,11,1,115.847,116.28,120.647,121.411,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",1600,"U","X","white","center",1,1,0,0,NA,484,1,1,0,239659,244459,244943,0,115412,12,0,124.247,-115.412,129.047,129.531,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,491,1,1,0,0,NA,0,246859,251659,0,247350,115412,13,0,131.447,131.938,136.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,653,0,1,0,255259,260045,260698,0,115412,14,0,139.847,-115.412,144.633,145.286,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"P","H","white","center",1,1,909,1,1,0,0,NA,0,263645,268445,0,264554,115412,15,0,148.233,149.142,153.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"U","D","white","center",1,1,0,0,NA,1243,1,1,0,273259,278059,279302,0,115412,16,0,157.847,-115.412,162.647,163.89,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,611,1,1,0,0,NA,0,280459,285259,0,281070,115412,17,0,165.047,165.658,169.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"H","U","white","center",1,1,402,1,1,0,0,NA,0,288859,293659,0,289261,115412,18,0,173.447,173.849,178.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,296045,300845,0,0,115412,19,0,180.633,-115.412,185.433,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",4000,"M","4","white","center",1,NA,0,0,NA,0,1,NA,0,304445,309245,0,0,115412,20,0,189.033,-115.412,193.833,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"N","U","white","center",1,1,515,1,1,386,1,1,1,314059,318859,319245,314574,115412,21,1,198.647,199.162,203.447,203.833,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"D","T","white","center",1,1,366,1,1,0,0,NA,0,321259,326059,0,321625,115412,22,0,205.847,206.213,210.647,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,330859,335659,0,0,115412,23,0,215.447,-115.412,220.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,491,0,1,0,340445,345245,345736,0,115412,24,0,225.033,-115.412,229.833,230.324,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",1600,"M","X","white","center",1,1,0,0,NA,649,0,2,0,377645,382445,383094,0,115412,25,0,262.233,-115.412,267.033,267.682,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",4000,"C","X","white","center",1,1,876,1,1,0,0,NA,0,384845,389645,0,385721,115412,26,0,269.433,270.309,274.233,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,394459,399259,0,0,115412,27,0,279.047,-115.412,283.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,849,1,2,0,402859,407659,408508,0,115412,28,0,287.447,-115.412,292.247,293.096,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",4000,"A","H","white","center",1,1,452,1,1,866,0,2,0,410059,414859,415725,410511,115412,29,0,294.647,295.099,299.447,300.313,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",2800,"A","5","white","center",1,NA,527,1,1,0,1,NA,1,419645,424445,0,420172,115412,30,1,304.233,304.76,309.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"F","C","white","center",1,1,0,0,NA,0,0,NA,0,428045,432859,0,0,115412,31,0,312.633,-115.412,317.447,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",1600,"A","N","white","center",1,1,0,0,NA,0,0,NA,0,437659,442459,0,0,115412,32,0,322.247,-115.412,327.047,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,359,0,1,0,444859,449659,450018,0,115412,33,0,329.447,-115.412,334.247,334.606,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",2800,"P","4","white","center",1,NA,0,0,NA,1036,0,1,0,454459,459245,460281,0,115412,34,0,339.047,-115.412,343.833,344.869,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",2800,"A","3","white","center",1,NA,805,1,1,0,1,NA,1,462845,467645,0,463650,115412,35,1,347.433,348.238,352.233,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,471245,476059,0,0,115412,36,0,355.833,-115.412,360.647,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",2800,"T","N","white","center",1,1,0,0,NA,690,1,1,0,478459,483259,483949,0,115412,37,0,363.047,-115.412,367.847,368.537,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,486859,491659,0,0,115412,38,0,371.447,-115.412,376.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,496459,501245,0,0,115412,39,0,381.047,-115.412,385.833,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,504845,509645,0,0,115412,40,0,389.433,-115.412,394.233,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,514459,519259,0,0,115412,41,0,399.047,-115.412,403.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"M","F","white","center",1,1,0,0,NA,0,0,NA,0,522859,527659,0,0,115412,42,0,407.447,-115.412,412.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"P","M","white","center",1,1,0,0,NA,460,1,1,0,532459,537259,537719,0,115412,43,0,417.047,-115.412,421.847,422.307,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",1600,"U","7","white","center",1,NA,1442,1,1,0,1,NA,1,539645,544445,0,541087,115412,44,1,424.233,425.675,429.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"C","M","white","center",1,1,0,0,NA,296,1,1,0,546845,551645,551941,0,115412,45,0,431.433,-115.412,436.233,436.529,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",2800,"C","D","white","center",1,1,0,0,NA,0,0,NA,0,554059,558859,0,0,115412,46,0,438.647,-115.412,443.447,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"M","P","white","center",1,1,0,0,NA,0,0,NA,0,562459,567259,0,0,115412,47,0,447.047,-115.412,451.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"D","N","white","center",1,1,672,1,1,997,1,1,1,572059,576859,577856,572731,115412,48,1,456.647,457.319,461.447,462.444,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"N","P","white","center",1,1,0,0,NA,761,1,1,0,609259,614059,614820,0,115412,49,0,493.847,-115.412,498.647,499.408,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,1099,0,2,0,0,NA,0,618859,623645,0,619958,115412,50,0,503.447,504.546,508.233,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"F","M","white","center",1,1,669,1,1,834,1,1,1,627245,632045,632879,627914,115412,51,1,511.833,512.502,516.633,517.467,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,731,1,1,0,0,NA,0,634459,639259,0,635190,115412,52,0,519.047,519.778,523.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",2800,"M","F","white","center",1,1,0,0,NA,0,0,NA,0,641659,646459,0,0,115412,53,0,526.247,-115.412,531.047,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"D","T","white","center",1,1,0,0,NA,0,0,NA,0,650059,654859,0,0,115412,54,0,534.647,-115.412,539.447,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",2800,"U","P","white","center",1,1,0,0,NA,0,0,NA,0,657259,662045,0,0,115412,55,0,541.847,-115.412,546.633,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",4000,"A","9","white","center",1,NA,428,1,1,0,1,NA,1,665645,670445,0,666073,115412,56,1,550.233,550.661,555.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,675259,680059,0,0,115412,57,0,559.847,-115.412,564.647,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,684859,689659,0,0,115412,58,0,569.447,-115.412,574.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",4000,"C","6","white","center",1,NA,0,0,NA,0,1,NA,0,693259,698059,0,0,115412,59,0,577.847,-115.412,582.647,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",1600,"A","D","white","center",1,1,663,1,1,420,1,1,1,702845,707645,708065,703508,115412,60,1,587.433,588.096,592.233,592.653,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Ang",2800,"A","7","white","center",1,NA,1007,1,1,0,1,NA,1,710045,714845,0,711052,115412,61,1,594.633,595.64,599.433,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AY",1600,"A","T","white","center",1,1,0,0,NA,0,0,NA,0,718459,723259,0,0,115412,62,0,603.047,-115.412,607.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",2800,"F","X","white","center",1,1,0,0,NA,0,0,NA,0,725659,730459,0,0,115412,63,0,610.247,-115.412,615.047,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"M","P","white","center",1,1,0,0,NA,499,1,1,0,734059,738859,739358,0,115412,64,0,618.647,-115.412,623.447,623.946,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,780,1,1,0,0,NA,0,743645,748445,0,744425,115412,65,0,628.233,629.013,633.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",4000,"H","T","white","center",1,1,604,1,1,0,0,NA,0,750845,755645,0,751449,115412,66,0,635.433,636.037,640.233,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,687,0,1,0,760459,765259,765946,0,115412,67,0,645.047,-115.412,649.847,650.534,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",2800,"A","X","white","center",1,2,519,1,1,547,1,2,1,770059,774859,775406,770578,115412,68,1,654.647,655.166,659.447,659.994,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BY",1600,"H","U","white","center",1,1,0,0,NA,0,0,NA,0,778459,783245,0,0,115412,69,0,663.047,-115.412,667.833,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,785645,790445,0,0,115412,70,0,670.233,-115.412,675.033,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","Bng",4000,"P","9","white","center",1,NA,0,0,NA,0,1,NA,0,792845,797659,0,0,115412,71,0,677.433,-115.412,682.247,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",1,"197449","bas_axc_run1_197449","BX",2800,"F","X","white","center",1,1,511,1,1,0,0,NA,0,802459,807259,0,802970,115412,72,0,687.047,687.558,691.847,-115.412,28.433,260.047,491.647,231.633,463.247,694.847
"bas","axc",2,"197449","bas_axc_run2_197449","AX",2800,"A","X","white","center",1,2,435,1,1,659,1,2,1,72437,77237,77896,72872,41817,1,1,30.62,31.055,35.42,36.079,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",2800,"M","N","white","center",1,1,810,1,1,1059,1,1,1,80837,85637,86696,81647,41817,2,1,39.02,39.83,43.82,44.879,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AY",2800,"A","P","white","center",1,1,362,1,1,699,1,1,1,89237,94024,94723,89599,41817,3,1,47.42,47.782,52.207,52.906,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Ang",2800,"A","2","white","center",1,NA,411,1,1,0,1,NA,1,97624,102424,0,98035,41817,4,1,55.807,56.218,60.607,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",4000,"A","X","white","center",1,2,383,1,1,777,0,1,0,106024,110837,111614,106407,41817,5,0,64.207,64.59,69.02,69.797,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Bng",4000,"F","6","white","center",1,NA,0,0,NA,0,1,NA,0,115637,120437,0,0,41817,6,0,73.82,-41.817,78.62,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"T","H","white","center",1,1,725,1,1,1037,1,1,1,125237,130037,131074,125962,41817,7,1,83.42,84.145,88.22,89.257,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"N","D","white","center",1,1,0,0,NA,406,1,1,0,132437,137224,137630,0,41817,8,0,90.62,-41.817,95.407,95.813,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,139624,144424,0,0,41817,9,0,97.807,-41.817,102.607,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"F","H","white","center",1,1,0,0,NA,0,0,NA,0,149237,154037,0,0,41817,10,0,107.42,-41.817,112.22,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Bng",4000,"P","2","white","center",1,NA,0,0,NA,0,1,NA,0,156437,161237,0,0,41817,11,0,114.62,-41.817,119.42,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BX",1600,"T","X","white","center",1,1,512,1,1,1157,1,1,1,166037,170837,171994,166549,41817,12,1,124.22,124.732,129.02,130.177,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",2800,"D","C","white","center",1,1,742,1,1,434,1,1,1,173237,178024,178458,173979,41817,13,1,131.42,132.162,136.207,136.641,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"P","C","white","center",1,1,471,1,1,791,1,1,1,181624,186424,187215,182095,41817,14,1,139.807,140.278,144.607,145.398,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AY",2800,"A","C","white","center",1,1,389,1,1,636,1,1,1,188824,193637,194273,189213,41817,15,1,147.007,147.396,151.82,152.456,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",4000,"U","F","white","center",1,1,0,0,NA,364,1,1,0,197237,202037,202401,0,41817,16,0,155.42,-41.817,160.22,160.584,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",2800,"A","X","white","center",1,2,676,1,1,1269,0,1,0,206837,211637,212906,207513,41817,17,0,165.02,165.696,169.82,171.089,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",4000,"A","X","white","center",1,2,410,1,1,510,1,2,1,215237,220024,220534,215647,41817,18,1,173.42,173.83,178.207,178.717,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,672,0,1,0,224824,229637,230309,0,41817,19,0,183.007,-41.817,187.82,188.492,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",1600,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,233237,238037,0,0,41817,20,0,191.42,-41.817,196.22,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",4000,"D","U","white","center",1,1,0,0,NA,380,1,1,0,240437,245237,245617,0,41817,21,0,198.62,-41.817,203.42,203.8,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Ang",1600,"A","8","white","center",1,NA,799,1,1,0,1,NA,1,250037,254837,0,250836,41817,22,1,208.22,209.019,213.02,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BX",4000,"N","X","white","center",1,1,0,0,NA,641,1,1,0,257224,262024,262665,0,41817,23,0,215.407,-41.817,220.207,220.848,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",1600,"A","X","white","center",1,2,508,1,1,577,1,2,1,266824,271637,272214,267332,41817,24,1,225.007,225.515,229.82,230.397,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AY",4000,"A","M","white","center",1,1,400,1,1,0,0,NA,0,304024,308824,0,304424,41817,25,0,262.207,262.607,267.007,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",4000,"C","N","white","center",1,1,0,0,NA,469,1,1,0,313637,318437,318906,0,41817,26,0,271.82,-41.817,276.62,277.089,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AY",2800,"A","F","white","center",1,1,638,1,1,381,1,1,1,323237,328037,328418,323875,41817,27,1,281.42,282.058,286.22,286.601,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",2800,"H","C","white","center",1,1,618,1,1,0,0,NA,0,331637,336437,0,332255,41817,28,0,289.82,290.438,294.62,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BX",2800,"D","X","white","center",1,1,0,0,NA,0,0,NA,0,340024,344824,0,0,41817,29,0,298.207,-41.817,303.007,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",4000,"A","X","white","center",1,2,226,1,1,712,1,2,1,348424,353237,353949,348650,41817,30,1,306.607,306.833,311.42,312.132,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",2800,"A","X","white","center",1,2,317,1,1,375,1,2,1,358037,362837,363212,358354,41817,31,1,316.22,316.537,321.02,321.395,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",1600,"A","X","white","center",1,2,1090,1,1,1264,1,2,1,366437,371237,372501,367527,41817,32,1,324.62,325.71,329.42,330.684,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",1600,"A","X","white","center",1,2,512,1,1,0,0,NA,0,373637,378424,0,374149,41817,33,0,331.82,332.332,336.607,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",4000,"P","T","white","center",1,1,0,0,NA,544,1,1,0,380824,385624,386168,0,41817,34,0,339.007,-41.817,343.807,344.351,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"U","T","white","center",1,1,0,0,NA,0,0,NA,0,390424,395237,0,0,41817,35,0,348.607,-41.817,353.42,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Bng",1600,"F","3","white","center",1,NA,0,0,NA,0,1,NA,0,397637,402437,0,0,41817,36,0,355.82,-41.817,360.62,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",2800,"A","X","white","center",1,2,0,0,NA,526,1,2,0,404837,409637,410163,0,41817,37,0,363.02,-41.817,367.82,368.346,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Ang",4000,"A","6","white","center",1,NA,818,1,1,0,1,NA,1,413237,418024,0,414055,41817,38,1,371.42,372.238,376.207,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","Ang",2800,"A","4","white","center",1,NA,527,1,1,0,1,NA,1,422824,427624,0,423351,41817,39,1,381.007,381.534,385.807,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"M","U","white","center",1,1,0,0,NA,0,0,NA,0,431224,436037,0,0,41817,40,0,389.407,-41.817,394.22,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",1600,"H","F","white","center",1,1,0,0,NA,0,0,NA,0,438437,443237,0,0,41817,41,0,396.62,-41.817,401.42,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","BY",4000,"T","P","white","center",1,1,0,0,NA,0,0,NA,0,445637,450437,0,0,41817,42,0,403.82,-41.817,408.62,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",1600,"A","X","white","center",1,2,405,1,1,0,0,NA,0,455237,460024,0,455642,41817,43,0,413.42,413.825,418.207,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
"bas","axc",2,"197449","bas_axc_run2_197449","AX",4000,"A","X","white","center",1,2,0,0,NA,0,0,NA,0,462424,467224,0,0,41817,44,0,420.607,-41.817,425.407,-41.817,28.42,260.007,491.62,231.633,463.22,694.833
