"session","task","run","subj","name","trial.type","iti","cue","probe","target.color","location","cue.cresp","target.cresp","cue.rt","cue.acc","cue.resp","target.rt","target.acc","target.resp","trialacc","time.cue.onset.abs","time.target.onset.abs","time.target.rt.abs","time.cue.rt.abs","time.scan.start","trial.num","acc","time.cue.onset","time.cue.rt","time.target.onset","time.target.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","axc",1,"130114","bas_axc_run1_130114","AX",4000,"A","X","white","center",1,2,530,1,1,381,1,2,1,437390,442190,442571,437920,93572,35,1,343.818,344.348,348.618,348.999,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AY",4000,"A","H","white","center",1,1,484,1,1,486,1,1,1,446990,451789,452275,447474,93572,36,1,353.418,353.902,358.217,358.703,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",4000,"H","T","white","center",1,1,983,1,1,291,1,1,1,456589,461388,461679,457572,93572,37,1,363.017,364,367.816,368.107,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",4000,"M","F","white","center",1,1,521,1,1,307,1,1,1,466188,470987,471294,466709,93572,38,1,372.616,373.137,377.415,377.722,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"U","P","white","center",1,1,956,1,1,339,1,1,1,475787,480586,480925,476743,93572,39,1,382.215,383.171,387.014,387.353,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",2800,"A","X","white","center",1,2,514,1,1,366,1,2,1,482986,487786,488152,483500,93572,40,1,389.414,389.928,394.214,394.58,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Bng",2800,"H","8","white","center",1,NA,417,1,1,647,0,1,0,491385,496185,496832,491802,93572,41,0,397.813,398.23,402.613,403.26,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",2800,"A","X","white","center",1,2,362,1,1,318,1,2,1,499785,504584,504902,500147,93572,42,1,406.213,406.575,411.012,411.33,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"T","M","white","center",1,1,577,1,1,591,1,1,1,508184,512983,513574,508761,93572,43,1,414.612,415.189,419.411,420.002,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BX",4000,"F","X","white","center",1,1,0,0,NA,0,0,NA,0,515383,520183,0,0,93572,44,0,421.811,-93.572,426.611,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Bng",1600,"M","9","white","center",1,NA,562,1,1,0,1,NA,1,524982,529782,0,525544,93572,45,1,431.41,431.972,436.21,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",4000,"P","H","white","center",1,1,344,1,1,388,1,1,1,532182,536981,537369,532526,93572,46,1,438.61,438.954,443.409,443.797,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",2800,"N","U","white","center",1,1,523,1,1,436,1,1,1,541781,546580,547016,542304,93572,47,1,448.209,448.732,453.008,453.444,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Ang",1600,"A","9","white","center",1,NA,0,0,NA,0,1,NA,0,550180,554980,0,0,93572,48,0,456.608,-93.572,461.408,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",1600,"A","X","white","center",1,2,472,1,1,303,1,2,1,587393,592193,592496,587865,93572,49,1,493.821,494.293,498.621,498.924,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BX",4000,"P","X","white","center",1,1,391,1,1,735,1,1,1,594592,599392,600127,594983,93572,50,1,501.02,501.411,505.82,506.555,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",2800,"T","N","white","center",1,1,383,1,1,532,1,1,1,604192,608991,609523,604575,93572,51,1,510.62,511.003,515.419,515.951,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"D","N","white","center",1,1,491,1,1,268,1,1,1,612591,617390,617658,613082,93572,52,1,519.019,519.51,523.818,524.086,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",4000,"A","X","white","center",1,2,574,1,1,530,1,2,1,619790,624590,625120,620364,93572,53,1,526.218,526.792,531.018,531.548,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"T","M","white","center",1,1,416,1,1,335,1,1,1,629389,634189,634524,629805,93572,54,1,535.817,536.233,540.617,540.952,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",4000,"A","X","white","center",1,2,616,1,1,1002,0,1,0,636589,641388,642390,637205,93572,55,0,543.017,543.633,547.816,548.818,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Bng",2800,"P","4","white","center",1,NA,419,1,1,0,1,NA,1,646188,650987,0,646607,93572,56,1,552.616,553.035,557.415,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Ang",1600,"A","7","white","center",1,NA,596,1,1,0,1,NA,1,654587,659386,0,655183,93572,57,1,561.015,561.611,565.814,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",2800,"A","X","white","center",1,2,1003,1,1,1209,0,1,0,661786,666586,667795,662789,93572,58,0,568.214,569.217,573.014,574.223,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Ang",4000,"A","3","white","center",1,NA,348,1,1,0,1,NA,1,670185,674985,0,670533,93572,59,1,576.613,576.961,581.413,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",2800,"F","C","white","center",1,1,499,1,1,566,1,1,1,679785,684584,685150,680284,93572,60,1,586.213,586.712,591.012,591.578,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",4000,"F","M","white","center",1,1,478,1,1,418,1,1,1,688184,692983,693401,688662,93572,61,1,594.612,595.09,599.411,599.829,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"T","N","white","center",1,1,495,1,1,496,1,1,1,697783,702582,703078,698278,93572,62,1,604.211,604.706,609.01,609.506,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",4000,"A","X","white","center",1,2,0,0,NA,772,0,1,0,704982,709782,710554,0,93572,63,0,611.41,-93.572,616.21,616.982,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",2800,"A","X","white","center",1,2,489,1,1,455,1,2,1,714581,719381,719836,715070,93572,64,1,621.009,621.498,625.809,626.264,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","Bng",4000,"F","5","white","center",1,NA,419,1,1,0,1,NA,1,722981,727780,0,723400,93572,65,1,629.409,629.828,634.208,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",4000,"A","X","white","center",1,2,632,1,1,580,1,2,1,732580,737379,737959,733212,93572,66,1,639.008,639.64,643.807,644.387,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AY",1600,"A","T","white","center",1,1,404,1,1,502,1,1,1,742179,746978,747480,742583,93572,67,1,648.607,649.011,653.406,653.908,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AY",2800,"A","D","white","center",1,1,0,0,NA,454,1,1,0,749378,754178,754632,0,93572,68,0,655.806,-93.572,660.606,661.06,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","AX",2800,"A","X","white","center",1,2,495,1,1,0,0,NA,0,757794,762594,0,758289,93572,69,0,664.222,664.717,669.022,-93.572,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BX",1600,"C","X","white","center",1,1,293,1,1,625,1,1,1,766193,770993,771618,766486,93572,70,1,672.621,672.914,677.421,678.046,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",2800,"H","T","white","center",1,1,295,1,1,366,1,1,1,773393,778192,778558,773688,93572,71,1,679.821,680.116,684.62,684.986,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",1,"130114","bas_axc_run1_130114","BY",1600,"M","P","white","center",1,1,374,1,1,552,1,1,1,781792,786591,787143,782166,93572,72,1,688.22,688.594,693.019,693.571,28.415,260.01,491.621,231.629,463.224,694.836
"bas","axc",2,"130114","bas_axc_run2_130114","BY",4000,"N","D","white","center",1,1,521,1,1,424,1,1,1,69716,74516,74940,70237,39100,1,1,30.616,31.137,35.416,35.84,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",2800,"F","D","white","center",1,1,442,1,1,378,1,1,1,79316,84115,84493,79758,39100,2,1,40.216,40.658,45.015,45.393,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",4000,"P","C","white","center",1,1,315,1,1,456,1,1,1,87715,92514,92970,88030,39100,3,1,48.615,48.93,53.414,53.87,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AY",2800,"A","U","white","center",1,1,568,1,1,523,1,1,1,97314,102113,102636,97882,39100,4,1,58.214,58.782,63.013,63.536,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,438,1,1,307,1,2,1,105713,110513,110820,106151,39100,5,1,66.613,67.051,71.413,71.72,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AY",1600,"A","M","white","center",1,1,293,1,1,521,1,1,1,115312,120112,120633,115605,39100,6,1,76.212,76.505,81.012,81.533,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,419,1,1,419,1,2,1,122512,127311,127730,122931,39100,7,1,83.412,83.831,88.211,88.63,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BX",1600,"D","X","white","center",1,1,519,1,1,570,1,1,1,132111,136910,137480,132630,39100,8,1,93.011,93.53,97.81,98.38,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",1600,"A","X","white","center",1,2,405,1,1,431,1,2,1,139310,144110,144541,139715,39100,9,1,100.21,100.615,105.01,105.441,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",2800,"D","U","white","center",1,1,518,1,1,0,0,NA,0,146509,151309,0,147027,39100,10,0,107.409,107.927,112.209,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",1600,"A","X","white","center",1,2,458,1,1,314,1,2,1,154909,159708,160022,155367,39100,11,1,115.809,116.267,120.608,120.922,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",2800,"A","X","white","center",1,2,327,1,1,372,1,2,1,162108,166907,167279,162435,39100,12,1,123.008,123.335,127.807,128.179,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"P","T","white","center",1,1,464,1,1,794,1,1,1,170507,175307,176101,170971,39100,13,1,131.407,131.871,136.207,137.001,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Ang",2800,"A","2","white","center",1,NA,319,1,1,0,1,NA,1,177706,182506,0,178025,39100,14,1,138.606,138.925,143.406,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",2800,"A","X","white","center",1,2,481,1,1,830,1,2,1,186106,190905,191735,186587,39100,15,1,147.006,147.487,151.805,152.635,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",2800,"D","C","white","center",1,1,309,1,1,344,1,1,1,194505,199321,199665,194814,39100,16,1,155.405,155.714,160.221,160.565,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",4000,"H","C","white","center",1,1,420,1,1,358,1,1,1,202921,207720,208078,203341,39100,17,1,163.821,164.241,168.62,168.978,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,281,1,1,326,1,2,1,212520,217319,217645,212801,39100,18,1,173.42,173.701,178.219,178.545,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BX",4000,"H","X","white","center",1,1,242,1,1,0,0,NA,0,222119,226919,0,222361,39100,19,0,183.019,183.261,187.819,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",1600,"A","X","white","center",1,2,296,1,1,293,1,2,1,231718,236518,236811,232014,39100,20,1,192.618,192.914,197.418,197.711,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Bng",4000,"H","1","white","center",1,NA,268,1,1,0,1,NA,1,238917,243717,0,239185,39100,21,1,199.817,200.085,204.617,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Ang",2800,"A","6","white","center",1,NA,467,1,1,351,0,2,0,248517,253316,253667,248984,39100,22,0,209.417,209.884,214.216,214.567,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Bng",1600,"F","3","white","center",1,NA,401,1,1,0,1,NA,1,256916,261715,0,257317,39100,23,1,217.816,218.217,222.615,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"C","N","white","center",1,1,485,1,1,663,1,1,1,264115,268915,269578,264600,39100,24,1,225.015,225.5,229.815,230.478,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BX",4000,"T","X","white","center",1,1,348,1,1,811,1,1,1,301312,306111,306922,301660,39100,25,1,262.212,262.56,267.011,267.822,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",2800,"M","N","white","center",1,1,381,1,1,529,1,1,1,310911,315710,316239,311292,39100,26,1,271.811,272.192,276.61,277.139,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Ang",2800,"A","8","white","center",1,NA,850,1,1,0,1,NA,1,319310,324109,0,320160,39100,27,1,280.21,281.06,285.009,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,334,1,1,297,1,2,1,327709,332509,332806,328043,39100,28,1,288.609,288.943,293.409,293.706,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Bng",2800,"U","2","white","center",1,NA,0,0,NA,0,1,NA,0,337308,342108,0,0,39100,29,0,298.208,-39.1,303.008,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"T","H","white","center",1,1,370,1,1,501,1,1,1,345707,350507,351008,346077,39100,30,1,306.607,306.977,311.407,311.908,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,579,1,1,475,1,2,1,352907,357706,358181,353486,39100,31,1,313.807,314.386,318.606,319.081,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",4000,"H","F","white","center",1,1,423,1,1,0,0,NA,0,362506,367305,0,362929,39100,32,0,323.406,323.829,328.205,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"F","H","white","center",1,1,506,1,1,409,1,1,1,372105,376905,377314,372611,39100,33,1,333.005,333.511,337.805,338.214,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"U","T","white","center",1,1,373,1,1,374,1,1,1,379321,384121,384495,379694,39100,34,1,340.221,340.594,345.021,345.395,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",1600,"A","X","white","center",1,2,506,1,1,412,0,1,0,386520,391320,391732,387026,39100,35,0,347.42,347.926,352.22,352.632,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","Ang",2800,"A","4","white","center",1,NA,306,1,1,0,1,NA,1,393720,398519,0,394026,39100,36,1,354.62,354.926,359.419,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,0,0,NA,782,1,2,0,402119,406918,407700,0,39100,37,0,363.019,-39.1,367.818,368.6,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,360,1,1,487,1,2,1,411718,416518,417005,412078,39100,38,1,372.618,372.978,377.418,377.905,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",1600,"A","X","white","center",1,2,355,1,1,336,1,2,1,421317,426117,426453,421672,39100,39,1,382.217,382.572,387.017,387.353,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AX",4000,"A","X","white","center",1,2,318,1,1,297,1,2,1,428516,433316,433613,428834,39100,40,1,389.416,389.734,394.216,394.513,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",2800,"U","F","white","center",1,1,539,1,1,0,0,NA,0,438116,442915,0,438655,39100,41,0,399.016,399.555,403.815,-39.1,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","BY",1600,"C","F","white","center",1,1,419,1,1,365,1,1,1,446515,451314,451679,446934,39100,42,1,407.415,407.834,412.214,412.579,28.417,260.012,491.607,231.631,463.226,694.838
"bas","axc",2,"130114","bas_axc_run2_130114","AY",2800,"A","P","white","center",1,1,519,1,1,446,1,1,1,453714,458514,458960,454233,39100,43,1,414.614,415.133,419.414,419.86,28.417,260.012,491.607,231.631,463.226,694.838
