"session","task","run","subj","name","stimuli","number","letter","trial.type","cue","number.resp","letter.resp","award","switch","cue.color","target.color","target.color.orig","incentive","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","cue",1,"197449","bas_cue_run1_197449","E3","o","v","i","l",2,1,NA,NA,"red","black","green","nonincentive",4400,1,2127,1,1,138517,143023,145150,107386,1,31.131,35.637,37.764,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","D4","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1854,1,1,151730,156237,158091,107386,2,44.344,48.851,50.705,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","4D","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",4400,1,1027,1,1,163730,168237,169264,107386,3,56.344,60.851,61.878,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,2234,1,1,176917,181423,183657,107386,4,69.531,74.037,76.271,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,640,1,1,187717,192237,192877,107386,5,80.331,84.851,85.491,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1389,2,2,199730,204237,205626,107386,6,92.344,96.851,98.24,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","6I","e","v","c","n",1,1,NA,"switch","red","black","green","nonincentive",3200,1,939,1,1,210530,215037,215976,107386,7,103.144,107.651,108.59,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,940,2,2,222517,227023,227963,107386,8,115.131,119.637,120.577,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1A","o","v","i","l",2,1,NA,"stay","red","black","black","nonincentive",4400,1,1803,1,1,233330,237837,239640,107386,9,125.944,130.451,132.254,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B2","e","c","i","n",1,2,NA,"switch","red","black","black","nonincentive",3200,1,1443,1,1,246530,251037,252480,107386,10,139.144,143.651,145.094,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1210,1,1,258517,263023,264233,107386,11,151.131,155.637,156.847,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","D4","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",3200,1,1095,2,2,271730,276237,277332,107386,12,164.344,168.851,169.946,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,0,960,1,2,283730,288237,289197,107386,13,176.344,180.851,181.811,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1319,2,2,294530,299023,300342,107386,14,187.144,191.637,192.956,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,2,305317,309824,0,107386,15,197.931,202.438,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1651,1,1,316130,320637,322288,107386,16,208.744,213.251,214.902,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","I6","e","v","c","l",1,1,NA,"switch","red","black","green","nonincentive",3200,1,1207,1,1,329330,333837,335044,107386,17,221.944,226.451,227.658,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,2065,2,2,341317,345823,347888,107386,18,233.931,238.437,240.502,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","6I","e","v","c","n",1,1,NA,NA,"red","black","black","nonincentive",3200,1,1520,1,1,384517,389023,390543,107386,19,277.131,281.637,283.157,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","E3","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",3200,1,1761,2,2,396530,401037,402798,107386,20,289.144,293.651,295.412,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1543,2,2,408530,413037,414580,107386,21,301.144,305.651,307.194,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2B","e","c","i","l",1,2,NA,"switch","red","black","black","nonincentive",2000,1,941,2,2,421717,426224,427165,107386,22,314.331,318.838,319.779,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1802,1,1,432517,437037,438839,107386,23,325.131,329.651,331.453,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","I6","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1018,1,1,443330,447837,448855,107386,24,335.944,340.451,341.469,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,1,456530,461024,0,107386,25,349.144,353.638,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,2524,2,2,467317,471824,474348,107386,26,359.931,364.438,366.962,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","3E","o","v","i","l",2,1,NA,"switch","red","black","green","nonincentive",4400,0,1542,2,1,479330,483837,485379,107386,27,371.944,376.451,377.993,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","D4","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",2000,0,0,NA,2,492530,497037,0,107386,28,385.144,389.651,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1141,1,1,503317,507824,508965,107386,29,395.931,400.438,401.579,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","5H","o","c","c","n",2,2,NA,"stay","red","black","green","nonincentive",2000,1,1200,2,2,516530,521037,522237,107386,30,409.144,413.651,414.851,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,1,527330,531837,0,107386,31,419.944,424.451,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","E3","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",3200,1,1048,2,2,538130,542624,543672,107386,32,430.744,435.238,436.286,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A1","o","v","i","n",2,1,NA,"stay","red","black","black","nonincentive",3200,0,2211,1,2,550117,554637,556848,107386,33,442.731,447.251,449.462,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","5H","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1052,2,2,562130,566637,567689,107386,34,454.744,459.251,460.303,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1580,2,2,574130,578637,580217,107386,35,466.744,471.251,472.831,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,3119,2,2,587317,591824,594943,107386,36,479.931,484.438,487.557,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",4400,1,2919,2,2,630517,635024,637943,107386,37,523.131,527.638,530.557,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","H5","o","c","c","l",2,2,NA,"stay","red","black","green","nonincentive",4400,0,0,NA,2,643730,648237,0,107386,38,536.344,540.851,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","3E","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",2000,1,1096,2,2,656930,661437,662533,107386,39,549.544,554.051,555.147,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1A","o","v","i","n",2,1,NA,"stay","red","black","black","nonincentive",3200,1,1130,2,2,667717,672224,673354,107386,40,560.331,564.838,565.968,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","H5","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,0,0,NA,2,679730,684237,0,107386,41,572.344,576.851,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1355,2,2,692930,697437,698792,107386,42,585.544,590.051,591.406,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","6I","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,0,0,NA,1,703717,708224,0,107386,43,596.331,600.838,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","4D","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",3200,0,0,NA,1,715717,720237,0,107386,44,608.331,612.851,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,2,727730,732237,0,107386,45,620.344,624.851,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,0,3163,2,1,738530,743024,746187,107386,46,631.144,635.638,638.801,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1587,1,1,750517,755024,756611,107386,47,643.131,647.638,649.225,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",3200,0,0,NA,1,762530,767037,0,107386,48,655.144,659.651,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","3E","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",4400,0,0,NA,1,774530,779037,0,107386,49,667.144,671.651,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","4D","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",2000,0,0,NA,2,787717,792224,0,107386,50,680.331,684.838,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,0,NA,1,798530,803037,0,107386,51,691.144,695.651,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,2820,1,1,809330,813837,816657,107386,52,701.944,706.451,709.271,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,2,822530,827024,0,107386,53,715.144,719.638,-107.386,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",1,"197449","bas_cue_run1_197449","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,701,1,1,833317,837824,838525,107386,54,725.931,730.438,731.139,28.437,274.437,520.438,246.051,492.091,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","n",1,1,NA,NA,"red","black","black","nonincentive",3200,1,1232,1,1,75401,79894,81126,44244,1,31.157,35.65,36.882,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1725,2,2,87401,91894,93619,44244,2,43.157,47.65,49.375,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","E3","o","v","i","l",2,1,NA,"switch","red","black","green","nonincentive",2000,1,1122,1,1,98188,102681,103803,44244,3,53.944,58.437,59.559,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,1,108988,113494,0,44244,4,64.744,69.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,0,0,NA,2,121001,125494,0,44244,5,76.757,81.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","5H","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1719,2,2,134201,138681,140400,44244,6,89.957,94.437,96.156,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","D4","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",2000,0,0,NA,1,147388,151894,0,44244,7,103.144,107.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","E3","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",3200,0,2220,1,2,158201,162694,164914,44244,8,113.957,118.45,120.67,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","6I","e","v","c","l",1,1,NA,"switch","red","black","green","nonincentive",4400,0,1241,2,1,170201,174694,175935,44244,9,125.957,130.45,131.691,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,2797,1,1,183388,187881,190678,44244,10,139.144,143.637,146.434,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B2","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,0,0,NA,2,196601,201094,0,44244,11,152.357,156.85,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1B","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,2,209801,214294,0,44244,12,165.557,170.05,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1413,2,2,221788,226281,227694,44244,13,177.544,182.037,183.45,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,1,232601,237094,0,44244,14,188.357,192.85,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","4D","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",3200,1,759,2,2,243401,247894,248653,44244,15,199.157,203.65,204.409,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","3E","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",4400,1,2445,2,2,255401,259881,262326,44244,16,211.157,215.637,218.082,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,0,0,NA,2,268588,273094,0,44244,17,224.344,228.85,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,1,279401,283894,0,44244,18,235.157,239.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","H5","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",2000,1,1921,2,2,321401,325894,327815,44244,19,277.157,281.65,283.571,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,0,0,NA,2,332201,336694,0,44244,20,287.957,292.45,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,0,0,NA,2,344188,348681,0,44244,21,299.944,304.437,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","I6","e","v","c","n",1,1,NA,"switch","red","black","green","nonincentive",4400,0,0,NA,1,356201,360694,0,44244,22,311.957,316.45,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","3E","o","v","i","l",2,1,NA,"switch","red","black","green","nonincentive",2000,0,0,NA,1,369401,373894,0,44244,23,325.157,329.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,1,2452,1,1,380188,384681,387133,44244,24,335.944,340.437,342.889,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,1,392188,396694,0,44244,25,347.944,352.45,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2B","e","c","i","n",1,2,NA,"switch","red","black","black","nonincentive",4400,0,0,NA,1,403001,407494,0,44244,26,358.757,363.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","D4","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",4400,0,0,NA,2,416201,420681,0,44244,27,371.957,376.437,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1525,1,1,429388,433881,435406,44244,28,385.144,389.637,391.162,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","D4","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",3200,0,0,NA,1,441401,445894,0,44244,29,397.157,401.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,0,0,NA,1,453401,457894,0,44244,30,409.157,413.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,0,NA,1,464188,468681,0,44244,31,419.944,424.437,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","5H","o","c","c","l",2,2,NA,"switch","red","black","green","nonincentive",4400,0,0,NA,2,475001,479494,0,44244,32,430.757,435.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,679,1,1,488201,492694,493373,44244,33,443.957,448.45,449.129,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","4D","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",3200,0,0,NA,1,499001,503481,0,44244,34,454.757,459.237,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,0,0,NA,2,510988,515494,0,44244,35,466.744,471.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1A","o","v","i","n",2,1,NA,"stay","red","black","black","nonincentive",4400,1,1685,2,2,524201,528694,530379,44244,36,479.957,484.45,486.135,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","D4","e","c","i","l",1,2,NA,NA,"red","black","green","nonincentive",4400,0,0,NA,2,567401,571894,0,44244,37,523.157,527.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",2000,0,0,NA,2,580601,585081,0,44244,38,536.357,540.837,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,2,591388,595881,0,44244,39,547.144,551.637,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,0,0,NA,1,603401,607894,0,44244,40,559.157,563.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",3200,0,0,NA,1,615401,619894,0,44244,41,571.157,575.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,0,NA,1,627388,631881,0,44244,42,583.144,587.637,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","4D","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",2000,0,0,NA,1,638201,642694,0,44244,43,593.957,598.45,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",4400,0,0,NA,2,649001,653494,0,44244,44,604.757,609.25,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1016,2,2,662201,666681,667697,44244,45,617.957,622.437,623.453,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A1","o","v","i","l",2,1,NA,"stay","red","black","black","nonincentive",2000,1,1495,1,1,675388,679894,681389,44244,46,631.144,635.65,637.145,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","H5","o","c","c","n",2,2,NA,"switch","red","black","green","nonincentive",4400,0,1047,1,2,686201,690694,691741,44244,47,641.957,646.45,647.497,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,0,2737,1,2,699401,703881,706618,44244,48,655.157,659.637,662.374,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,0,1054,2,1,712588,717081,718135,44244,49,668.344,672.837,673.891,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,852,2,2,723401,727894,728746,44244,50,679.157,683.65,684.502,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","4D","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",4400,0,0,NA,2,735401,739894,0,44244,51,691.157,695.65,-44.244,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","5H","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,680,2,2,748588,753081,753761,44244,52,704.344,708.837,709.517,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,1825,2,2,760601,765094,766919,44244,53,716.357,720.85,722.675,28.45,274.45,520.45,246.064,492.064,738.064
"bas","cue",2,"197449","bas_cue_run2_197449","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1688,1,1,772601,777094,778782,44244,54,728.357,732.85,734.538,28.45,274.45,520.45,246.064,492.064,738.064
"pro","cue",1,"197449","pro_cue_run1_197449","1B","o","c","c","n",2,2,NA,NA,"red","black","black","nonincentive",2000,0,1238,1,2,142592,147075,148313,111458,1,31.134,35.617,36.855,28.417,274.434,520.433,246.034,492.033,738.016
"pro","cue",1,"197449","pro_cue_run1_197449","B2","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",4400,1,1698,1,1,153392,157875,159573,111458,2,41.934,46.417,48.115,28.417,274.434,520.433,246.034,492.033,738.016
"pro","cue",1,"197449","pro_cue_run1_197449","B1","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1241,2,2,166575,171092,172333,111458,3,55.117,59.634,60.875,28.417,274.434,520.433,246.034,492.033,738.016
"pro","cue",1,"197449","pro_cue_run1_197449","D4","e","c","i","l",1,2,"yes","stay","green","black","green","incentive",3200,1,1403,2,2,179792,184275,185678,111458,4,68.334,72.817,74.22,28.417,274.434,520.433,246.034,492.033,738.016
"pro","cue",1,"197449","pro_cue_run1_197449","5H","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,1353,2,2,191775,196292,197645,111458,5,80.317,84.834,86.187,28.417,274.434,520.433,246.034,492.033,738.016
"pro","cue",1,"197449","pro_cue_run1_197449","I6","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,1771,2,1,203792,208292,210063,111458,6,92.334,96.834,98.605,28.417,274.434,520.433,246.034,492.033,738.016
