"session","task","run","subj","name","stimuli","number","letter","trial.type","cue","number.resp","letter.resp","award","switch","cue.color","target.color","target.color.orig","incentive","iti","acc","rt","resp","cresp","time.cue.onset.abs","time.target.onset.abs","time.rt.abs","time.scan.start","trial.num","time.cue.onset","time.target.onset","time.rt","time.block1.on","time.block2.on","time.block3.on","time.block1.off","time.block2.off","time.block3.off"
"bas","cue",1,"115825","bas_cue_run1_115825","I6","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,933,1,1,532245,536745,537678,99136,32,433.109,437.609,438.542,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","2A","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",2000,1,782,1,1,544244,548744,549526,99136,33,445.108,449.608,450.39,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","5H","o","c","c","n",2,2,NA,"switch","red","black","green","nonincentive",2000,1,654,2,2,555043,559543,560197,99136,34,455.907,460.407,461.061,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","E3","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1783,2,2,565843,570342,572125,99136,35,466.707,471.206,472.989,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,2436,1,1,579042,583541,585977,99136,36,479.906,484.405,486.841,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","4D","e","c","i","n",1,2,NA,NA,"red","black","green","nonincentive",4400,1,1759,1,1,622255,626755,628514,99136,37,523.119,527.619,529.378,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","4D","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",2000,1,1622,2,2,635454,639954,641576,99136,38,536.318,540.818,542.44,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1828,1,1,646253,650753,652581,99136,39,547.117,551.617,553.445,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","3E","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",2000,1,2143,1,1,658252,662752,664895,99136,40,559.116,563.616,565.759,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","H5","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",3200,1,692,2,2,669051,673551,674243,99136,41,569.915,574.415,575.107,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,2014,2,2,681051,685550,687564,99136,42,581.915,586.414,588.428,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","6I","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,0,1300,2,1,694250,698749,700049,99136,43,595.114,599.613,600.913,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1553,1,1,706249,710748,712301,99136,44,607.113,611.612,613.165,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","1A","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",2000,1,2597,2,2,719448,723947,726544,99136,45,620.312,624.811,627.408,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1425,1,1,730247,734747,736172,99136,46,631.111,635.611,637.036,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",2000,1,1114,2,2,742246,746746,747860,99136,47,643.11,647.61,648.724,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","H5","o","c","c","l",2,2,NA,"switch","red","black","green","nonincentive",4400,1,2147,2,2,753045,757545,759692,99136,48,653.909,658.409,660.556,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1731,2,2,766244,770744,772475,99136,49,667.108,671.608,673.339,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","6I","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",3200,1,886,1,1,779443,783943,784829,99136,50,680.307,684.807,685.693,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1170,2,2,791442,795942,797112,99136,51,692.306,696.806,697.976,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",2000,1,1367,1,1,804641,809141,810508,99136,52,705.505,710.005,711.372,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1616,2,2,815440,819940,821556,99136,53,716.304,720.804,722.42,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",1,"115825","bas_cue_run1_115825","A2","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1512,1,1,826240,830756,832268,99136,54,727.104,731.62,733.132,28.406,274.405,520.419,246.023,492.021,738.019
"bas","cue",2,"115825","bas_cue_run2_115825","6I","e","v","c","l",1,1,NA,NA,"red","black","green","nonincentive",2000,1,976,1,1,69682,74182,75158,38558,1,31.124,35.624,36.6,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","E3","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",3200,1,884,2,2,80481,84981,85865,38558,2,41.923,46.423,47.307,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,823,2,2,92480,96980,97803,38558,3,53.922,58.422,59.245,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2A","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",2000,0,1209,2,1,105679,110179,111388,38558,4,67.121,71.621,72.83,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2A","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,1443,1,1,116479,120978,122421,38558,5,77.921,82.42,83.863,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","H5","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,981,2,2,129678,134177,135158,38558,6,91.12,95.619,96.6,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B2","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,1,1611,2,2,140477,144976,146587,38558,7,101.919,106.418,108.029,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1622,1,1,153676,158175,159797,38558,8,115.118,119.617,121.239,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1268,1,1,165675,170175,171443,38558,9,127.117,131.617,132.885,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","3E","o","v","i","n",2,1,NA,"stay","red","black","green","nonincentive",2000,1,1826,2,2,177674,182174,184000,38558,10,139.116,143.616,145.442,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","4D","e","c","i","l",1,2,NA,"switch","red","black","green","nonincentive",3200,0,2287,1,2,188473,192973,195260,38558,11,149.915,154.415,156.702,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",3200,1,1541,1,1,200472,204972,206513,38558,12,161.914,166.414,167.955,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","5H","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",4400,1,1424,2,2,212471,216971,218395,38558,13,173.913,178.413,179.837,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,822,2,2,225670,230170,230992,38558,14,187.112,191.612,192.434,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1376,2,2,237686,242186,243562,38558,15,199.128,203.628,205.004,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","D4","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",4400,1,1690,1,1,250885,255385,257075,38558,16,212.327,216.827,218.517,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1981,1,1,264084,268584,270565,38558,17,225.526,230.026,232.007,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,1477,2,2,274883,279383,280860,38558,18,236.325,240.825,242.302,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2A","e","v","c","l",1,1,NA,NA,"red","black","black","nonincentive",3200,1,1479,1,1,315680,320180,321659,38558,19,277.122,281.622,283.101,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1A","o","v","i","n",2,1,NA,"switch","red","black","black","nonincentive",4400,0,1760,1,2,327679,332179,333939,38558,20,289.121,293.621,295.381,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1158,1,1,340878,345378,346536,38558,21,302.32,306.82,307.978,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","D4","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",3200,0,1768,2,1,351677,356177,357945,38558,22,313.119,317.619,319.387,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","3E","o","v","i","l",2,1,NA,"switch","red","black","green","nonincentive",3200,1,1114,1,1,363677,368176,369290,38558,23,325.119,329.618,330.732,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","D4","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",4400,1,1655,2,2,375676,380175,381830,38558,24,337.118,341.617,343.272,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",2000,1,990,2,2,388875,393374,394364,38558,25,350.317,354.816,355.806,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","4D","e","c","i","n",1,2,NA,"switch","red","black","green","nonincentive",4400,0,2153,2,1,399674,404173,406326,38558,26,361.116,365.615,367.768,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,2244,1,1,412873,417372,419616,38558,27,374.315,378.814,381.058,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","I6","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1087,1,1,423672,428172,429259,38558,28,385.114,389.614,390.701,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2B","e","c","i","n",1,2,NA,"stay","red","black","black","nonincentive",2000,1,768,1,1,436871,441371,442139,38558,29,398.313,402.813,403.581,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",3200,1,808,2,2,447670,452170,452978,38558,30,409.112,413.612,414.42,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,675,2,2,459686,464186,464861,38558,31,421.128,425.628,426.303,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",4400,1,2186,1,1,470485,474985,477171,38558,32,431.927,436.427,438.613,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","I6","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",3200,1,1001,1,1,483684,488184,489185,38558,33,445.126,449.626,450.627,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,894,2,2,495683,500183,501077,38558,34,457.125,461.625,462.519,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","5H","o","c","c","l",2,2,NA,"stay","red","black","green","nonincentive",2000,1,1322,2,2,508882,513382,514704,38558,35,470.324,474.824,476.146,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","I6","e","v","c","n",1,1,NA,"switch","red","black","green","nonincentive",3200,1,1204,1,1,519681,524181,525385,38558,36,481.123,485.623,486.827,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","D4","e","c","i","l",1,2,NA,NA,"red","black","green","nonincentive",3200,1,1487,2,2,561678,566178,567665,38558,37,523.12,527.62,529.107,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","E3","o","v","i","l",2,1,NA,"stay","red","black","green","nonincentive",4400,1,1763,1,1,573677,578177,579940,38558,38,535.119,539.619,541.382,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1049,2,2,586876,591376,592425,38558,39,548.318,552.818,553.867,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","4D","e","c","i","l",1,2,NA,"stay","red","black","green","nonincentive",4400,1,1173,2,2,600075,604575,605748,38558,40,561.517,566.017,567.19,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","B1","o","c","c","n",2,2,NA,"switch","red","black","black","nonincentive",2000,1,1667,2,2,613274,617774,619441,38558,41,574.716,579.216,580.883,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A1","o","v","i","l",2,1,NA,"switch","red","black","black","nonincentive",2000,1,1798,1,1,624073,628573,630371,38558,42,585.515,590.015,591.813,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","6I","e","v","c","n",1,1,NA,"switch","red","black","black","nonincentive",3200,1,1600,1,1,634873,639372,640972,38558,43,596.315,600.814,602.414,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2A","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",3200,1,2321,1,1,646872,651371,653692,38558,44,608.314,612.813,615.134,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1B","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",2000,1,887,2,2,658871,663371,664258,38558,45,620.313,624.813,625.7,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","3E","o","v","i","n",2,1,NA,"switch","red","black","green","nonincentive",3200,1,845,2,2,669670,674170,675015,38558,46,631.112,635.612,636.457,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","1B","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",4400,1,1244,2,2,681686,686185,687429,38558,47,643.128,647.627,648.871,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","5H","o","c","c","n",2,2,NA,"stay","red","black","black","nonincentive",3200,1,718,2,2,694885,699384,700102,38558,48,656.327,660.826,661.544,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","n",1,1,NA,"stay","red","black","black","nonincentive",2000,1,1214,1,1,706884,711384,712598,38558,49,668.326,672.826,674.04,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","H5","o","c","c","l",2,2,NA,"switch","red","black","black","nonincentive",4400,1,470,2,2,717683,722183,722653,38558,50,679.125,683.625,684.095,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","H5","o","c","c","n",2,2,NA,"switch","red","black","green","nonincentive",3200,1,873,2,2,730882,735382,736255,38558,51,692.324,696.824,697.697,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","4D","e","c","i","n",1,2,NA,"stay","red","black","green","nonincentive",2000,1,1593,1,1,742881,747381,748974,38558,52,704.323,708.823,710.416,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","A2","e","v","c","l",1,1,NA,"switch","red","black","black","nonincentive",2000,1,1394,1,1,753680,758180,759574,38558,53,715.122,719.622,721.016,28.424,274.422,520.42,246.025,492.023,738.037
"bas","cue",2,"115825","bas_cue_run2_115825","2B","e","c","i","l",1,2,NA,"stay","red","black","black","nonincentive",4400,1,1919,2,2,764480,768979,770898,38558,54,725.922,730.421,732.34,28.424,274.422,520.42,246.025,492.023,738.037
"pro","cue",1,"115825","pro_cue_run1_115825","H5","o","c","c","l",2,2,NA,NA,"red","black","black","nonincentive",4400,1,820,2,2,149137,153637,154457,118029,1,31.108,35.608,36.428,28.408,274.403,520.414,246.022,492.017,738.028
"pro","cue",1,"115825","pro_cue_run1_115825","5H","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",3200,1,553,2,2,162336,166835,167388,118029,2,44.307,48.806,49.359,28.408,274.403,520.414,246.022,492.017,738.028
"pro","cue",1,"115825","pro_cue_run1_115825","1B","o","c","c","l",2,2,NA,"stay","red","black","black","nonincentive",4400,0,569,1,2,174335,178834,179403,118029,3,56.306,60.805,61.374,28.408,274.403,520.414,246.022,492.017,738.028
"pro","cue",1,"115825","pro_cue_run1_115825","A2","e","v","c","l",1,1,NA,"stay","red","black","black","nonincentive",4400,1,1468,1,1,187534,192033,193501,118029,4,69.505,74.004,75.472,28.408,274.403,520.414,246.022,492.017,738.028
