wave,session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,trialtype_alt
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,7,2,world,2800,1,788,1,1,197573,206373,207161,92361,7,105.212,114.012,114.8,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,marker,4000,1,1082,2,2,210773,219573,220655,92361,8,118.412,127.212,128.294,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,wife,2800,1,848,1,1,225173,233973,234821,92361,9,132.812,141.612,142.46,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,5,2,paper,4000,0,1310,1,2,238373,247173,248483,92361,10,146.012,154.812,156.122,28.413,256.411,484.409,228.025,456.023,684.021,LL5RN,RN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NN,5,1,chin,2800,1,738,2,2,252773,261573,262311,92361,11,160.412,169.212,169.95,28.413,256.411,484.409,228.025,456.023,684.021,LL5NN,NN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,7,2,grill,4000,1,978,1,1,265973,274773,275751,92361,12,173.612,182.412,183.39,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,rhyme,4000,1,975,2,2,280373,289172,290147,92361,13,188.012,196.811,197.786,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,2,goods,4000,1,1223,1,1,294772,303572,304795,92361,14,202.411,211.211,212.434,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,6,1,reign,1600,0,1462,1,2,309172,317972,319434,92361,15,216.811,225.611,227.073,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_6
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,harbor,2800,1,926,1,1,351172,359972,360898,92361,16,258.811,267.611,268.537,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,7,1,boat,4000,1,1326,2,2,364372,373172,374498,92361,17,272.011,280.811,282.137,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,hour,1600,1,924,2,2,378772,387572,388496,92361,18,286.411,295.211,296.135,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,3,tongue,1600,0,1021,2,1,390772,399571,400592,92361,19,298.411,307.21,308.231,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,6,1,beam,2800,1,1508,2,2,402771,411571,413079,92361,20,310.41,319.21,320.718,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_6
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NN,5,1,ruler,1600,0,0,,2,415971,424771,0,92361,21,323.61,332.41,-92.361,28.413,256.411,484.409,228.025,456.023,684.021,LL5NN,NN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,dryer,4000,1,1049,1,1,427971,436771,437820,92361,22,335.61,344.41,345.459,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,jazz,2800,1,1142,2,2,442371,451171,452313,92361,23,350.01,358.81,359.952,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,5,2,blaze,1600,1,1076,2,2,455571,464371,465447,92361,24,363.21,372.01,373.086,28.413,256.411,484.409,228.025,456.023,684.021,LL5RN,RN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,3,visit,4000,0,908,2,1,467571,476371,477279,92361,25,375.21,384.01,384.918,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,5,2,ideals,2800,1,1713,2,2,481971,490771,492484,92361,26,389.61,398.41,400.123,28.413,256.411,484.409,228.025,456.023,684.021,LL5RN,RN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,plate,1600,1,1358,1,1,495171,503971,505329,92361,27,402.81,411.61,412.968,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,7,2,spark,4000,0,1551,2,1,507171,515970,517521,92361,28,414.81,423.609,425.16,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,3,males,4000,1,1270,1,1,521570,530370,531640,92361,29,429.209,438.009,439.279,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,7,2,setup,2800,0,1053,2,1,535970,544770,545823,92361,30,443.609,452.409,453.462,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,answer,2800,1,921,1,1,579170,587970,588891,92361,31,486.809,495.609,496.53,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,5,2,hawk,2800,1,1115,2,2,592370,601170,602285,92361,32,500.009,508.809,509.924,28.413,256.411,484.409,228.025,456.023,684.021,LL5RN,RN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NN,8,1,train,1600,1,1301,2,2,605570,614370,615671,92361,33,513.209,522.009,523.31,28.413,256.411,484.409,228.025,456.023,684.021,not5NN,NN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,poppy,2800,1,1379,2,2,617570,626370,627749,92361,34,525.209,534.009,535.388,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,7,2,wave,1600,0,0,,2,630769,639569,0,92361,35,538.408,547.208,-92.361,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,8,2,days,2800,1,1314,2,2,642769,651569,652883,92361,36,550.408,559.208,560.522,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,7,2,need,4000,1,998,2,2,655969,664769,665767,92361,37,563.608,572.408,573.406,28.413,256.411,484.409,228.025,456.023,684.021,not5RN,RN_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,hose,4000,1,1126,1,1,670369,679169,680295,92361,38,578.008,586.808,587.934,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,RN,5,2,drip,1600,0,0,,2,684769,693569,0,92361,39,592.408,601.208,-92.361,28.413,256.411,484.409,228.025,456.023,684.021,LL5RN,RN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NN,5,1,finger,2800,1,950,2,2,696769,705569,706519,92361,40,604.408,613.208,614.158,28.413,256.411,484.409,228.025,456.023,684.021,LL5NN,NN_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,2,charge,4000,0,1057,2,1,709969,718769,719826,92361,41,617.608,626.408,627.465,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,7,1,drum,4000,0,0,,1,724369,733169,0,92361,42,632.008,640.808,-92.361,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_7
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,5,3,spell,1600,1,858,1,1,738769,747568,748426,92361,43,646.408,655.207,656.065,28.413,256.411,484.409,228.025,456.023,684.021,LL5NP,NP_5
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,6,1,people,1600,1,863,1,1,750768,759568,760431,92361,44,658.407,667.207,668.07,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_6
1,rea,ste,1,DMCC8760894,rea_ste_run1_DMCC8760894,NP,8,2,rattle,4000,1,1015,1,1,762768,771568,772583,92361,45,670.407,679.207,680.222,28.413,256.411,484.409,228.025,456.023,684.021,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NN,5,1,food,1600,1,1247,2,2,76133,84933,86180,45323,1,30.81,39.61,40.857,28.41,256.408,484.419,228.021,456.019,684.018,LL5NN,NN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,2,rider,2800,1,1032,1,1,88133,96933,97965,45323,2,42.81,51.61,52.642,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,8,2,slug,4000,1,1438,2,2,101333,110133,111571,45323,3,56.01,64.81,66.248,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,8,2,witch,4000,0,0,,2,115733,124532,0,45323,4,70.41,79.209,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,stain,1600,0,0,,2,130132,138932,0,45323,5,84.809,93.609,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NN,7,1,herd,1600,1,1369,2,2,142132,150932,152301,45323,6,96.809,105.609,106.978,28.41,256.408,484.419,228.021,456.019,684.018,not5NN,NN_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,7,1,flag,4000,0,1539,2,1,154132,162932,164471,45323,7,108.809,117.609,119.148,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,6,1,maid,2800,1,800,2,2,168532,177332,178132,45323,8,123.209,132.009,132.809,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_6
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,6,1,wall,1600,1,1161,1,1,181732,190532,191693,45323,9,136.409,145.209,146.37,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_6
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,zipper,2800,1,950,1,1,193732,202532,203482,45323,10,148.409,157.209,158.159,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,pair,2800,1,1906,2,2,206932,215732,217638,45323,11,161.609,170.409,172.315,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,2,tree,1600,0,1214,2,1,220132,228932,230146,45323,12,174.809,183.609,184.823,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,photo,4000,0,0,,1,232132,240931,0,45323,13,186.809,195.608,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,girl,4000,1,949,1,1,246531,255331,256280,45323,14,201.208,210.008,210.957,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,7,1,quart,2800,0,0,,2,260931,269731,0,45323,15,215.608,224.408,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NN,8,1,rest,2800,1,1277,2,2,304131,312931,314208,45323,16,258.808,267.608,268.885,28.41,256.408,484.419,228.021,456.019,684.018,not5NN,NN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,7,2,singer,2800,1,1749,1,1,317331,326131,327880,45323,17,272.008,280.808,282.557,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,8,2,prince,1600,0,0,,2,330531,339331,0,45323,18,285.208,294.008,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,pals,2800,1,1314,1,1,342531,351330,352644,45323,19,297.208,306.007,307.321,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,cotton,1600,1,1319,1,1,355730,364530,365849,45323,20,310.407,319.207,320.526,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,chest,4000,1,1880,1,1,367730,376530,378410,45323,21,322.407,331.207,333.087,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,2,dawn,4000,0,1079,2,1,382130,390930,392009,45323,22,336.807,345.607,346.686,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,praise,4000,0,0,,2,396530,405330,0,45323,23,351.207,360.007,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,walker,2800,0,1117,1,2,410930,419730,420847,45323,24,365.607,374.407,375.524,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NN,5,1,grass,1600,1,982,2,2,424130,432930,433912,45323,25,378.807,387.607,388.589,28.41,256.408,484.419,228.021,456.019,684.018,LL5NN,NN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,2,charm,2800,1,979,1,1,436130,444930,445909,45323,26,390.807,399.607,400.586,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,8,2,barber,1600,0,0,,2,449330,458130,0,45323,27,404.007,412.807,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,6,1,motor,4000,1,1094,2,2,461330,470129,471223,45323,28,416.007,424.806,425.9,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_6
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,7,1,east,4000,1,1115,2,2,475729,484529,485644,45323,29,430.406,439.206,440.321,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,7,2,oats,1600,1,1546,1,1,490129,498929,500475,45323,30,444.806,453.606,455.152,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,3,slip,1600,1,1176,1,1,532129,540929,542105,45323,31,486.806,495.606,496.782,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,7,2,note,2800,0,1262,1,2,544129,552929,554191,45323,32,498.806,507.606,508.868,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,tile,1600,1,1430,2,2,557329,566129,567559,45323,33,512.006,520.806,522.236,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,winner,2800,1,1031,1,1,569329,578142,579173,45323,34,524.006,532.819,533.85,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NN,5,1,flick,2800,1,974,2,2,582542,591342,592316,45323,35,537.219,546.019,546.993,28.41,256.408,484.419,228.021,456.019,684.018,LL5NN,NN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,3,glove,2800,1,1663,1,1,595742,604542,606205,45323,36,550.419,559.219,560.882,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,5,2,list,4000,1,1038,2,2,608942,617741,618779,45323,37,563.619,572.418,573.456,28.41,256.408,484.419,228.021,456.019,684.018,LL5RN,RN_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,beach,4000,0,0,,1,623341,632141,0,45323,38,578.018,586.818,-45.323,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,5,3,bugs,1600,0,897,2,1,637741,646541,647438,45323,39,592.418,601.218,602.115,28.41,256.408,484.419,228.021,456.019,684.018,LL5NP,NP_5
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,7,1,suit,4000,1,1141,1,1,649741,658541,659682,45323,40,604.418,613.218,614.359,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_7
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,8,1,dock,4000,1,1370,2,2,664141,672941,674311,45323,41,618.818,627.618,628.988,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,6,1,folder,1600,1,1567,2,2,678541,687341,688908,45323,42,633.218,642.018,643.585,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_6
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,8,3,owner,4000,0,1566,2,1,690541,699341,700907,45323,43,645.218,654.018,655.584,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_8
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,NP,6,1,washer,1600,0,1448,2,1,704941,713741,715189,45323,44,659.618,668.418,669.866,28.41,256.408,484.419,228.021,456.019,684.018,not5NP,NP_6
1,rea,ste,2,DMCC8760894,rea_ste_run2_DMCC8760894,RN,7,2,void,2800,1,1085,2,2,716941,725741,726826,45323,45,671.618,680.418,681.503,28.41,256.408,484.419,228.021,456.019,684.018,not5RN,RN_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,syrup,4000,1,847,1,1,151570,160369,161216,120755,1,30.815,39.614,40.461,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,8,2,scale,2800,1,911,2,2,165969,174769,175680,120755,2,45.214,54.014,54.925,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,8,2,doll,1600,1,773,2,2,179168,187968,188741,120755,3,58.413,67.213,67.986,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,threat,4000,0,996,2,1,191168,199967,200963,120755,4,70.413,79.212,80.208,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,6,1,parrot,1600,1,812,2,2,205567,214366,215178,120755,5,84.812,93.611,94.423,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_6
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,2,chance,1600,1,933,1,1,217566,226366,227299,120755,6,96.811,105.611,106.544,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,5,2,blur,4000,1,691,2,2,229579,238378,239069,120755,7,108.824,117.623,118.314,28.415,256.416,484.416,228.031,456.031,684.032,LL5NN,NN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,7,2,rash,2800,1,773,1,1,243978,252778,253551,120755,8,123.223,132.023,132.796,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,5,2,tube,1600,1,704,2,2,257177,265977,266681,120755,9,136.422,145.222,145.926,28.415,256.416,484.416,228.031,456.031,684.032,LL5NN,NN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,share,2800,1,882,1,1,269177,277976,278858,120755,10,148.422,157.221,158.103,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,7,2,wealth,2800,1,859,1,1,282376,291175,292034,120755,11,161.621,170.42,171.279,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,2,bush,4000,1,1232,1,1,295575,304375,305607,120755,12,174.82,183.62,184.852,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,7,1,straw,4000,1,947,2,2,309974,318774,319721,120755,13,189.219,198.019,198.966,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,6,1,frost,1600,1,753,1,1,324374,333173,333926,120755,14,203.619,212.418,213.171,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_6
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,RN,5,1,quart,2800,1,719,2,2,336373,345172,345891,120755,15,215.618,224.417,225.136,28.415,256.416,484.416,228.031,456.031,684.032,LL5RN,RN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,6,1,taxi,4000,1,689,2,2,379570,388370,389059,120755,16,258.815,267.615,268.304,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_6
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,8,2,liar,4000,1,941,2,2,393970,402769,403710,120755,17,273.215,282.014,282.955,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,7,2,need,2800,0,1171,2,1,408369,417168,418339,120755,18,287.614,296.413,297.584,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,7,2,bean,4000,1,831,1,1,421568,430368,431199,120755,19,300.813,309.613,310.444,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,3,bees,1600,0,1028,2,1,435967,444767,445795,120755,20,315.212,324.012,325.04,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,visit,2800,1,952,1,1,447967,456766,457718,120755,21,327.212,336.011,336.963,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,7,1,logic,2800,1,825,2,2,461166,469979,470804,120755,22,340.411,349.224,350.049,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_7
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,people,1600,1,930,1,1,474379,483178,484108,120755,23,353.624,362.423,363.353,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,8,2,heater,2800,1,759,2,2,486378,495177,495936,120755,24,365.623,374.422,375.181,28.415,256.416,484.416,228.031,456.031,684.032,not5NN,NN_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,RN,5,1,noise,4000,1,1012,2,2,499577,508377,509389,120755,25,378.822,387.622,388.634,28.415,256.416,484.416,228.031,456.031,684.032,LL5RN,RN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,5,2,pole,1600,1,995,2,2,513976,522776,523771,120755,26,393.221,402.021,403.016,28.415,256.416,484.416,228.031,456.031,684.032,LL5NN,NN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,3,city,1600,1,716,1,1,525976,534775,535491,120755,27,405.221,414.02,414.736,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,3,carpet,1600,1,845,1,1,537975,546775,547620,120755,28,417.22,426.02,426.865,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,tags,4000,1,754,1,1,549974,558774,559528,120755,29,429.219,438.019,438.773,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,5,2,greed,2800,1,915,2,2,564374,573173,574088,120755,30,443.619,452.418,453.333,28.415,256.416,484.416,228.031,456.031,684.032,LL5NN,NN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NN,5,2,pans,1600,1,775,2,2,607571,616371,617146,120755,31,486.816,495.616,496.391,28.415,256.416,484.416,228.031,456.031,684.032,LL5NN,NN_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,5,3,muscle,4000,1,812,1,1,619570,628370,629182,120755,32,498.815,507.615,508.427,28.415,256.416,484.416,228.031,456.031,684.032,LL5NP,NP_5
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,NP,8,2,bugs,1600,0,1248,2,1,633970,642769,644017,120755,33,513.215,522.014,523.262,28.415,256.416,484.416,228.031,456.031,684.032,not5NP,NP_8
3,bas,ste,1,DMCC8760894,bas_ste_run1_DMCC8760894,RN,5,1,fusion,4000,1,761,2,2,645969,654769,655530,120755,34,525.214,534.014,534.775,28.415,256.416,484.416,228.031,456.031,684.032,LL5RN,RN_5
