wave,session,task,run,subj,name,trialtype,iti,cue,probe,target.color,location,cue.cresp,cresp,cue.rt,cue.acc,cue.resp,rt,acc,resp,trialacc,time.cue.onset.abs,time.target.onset.abs,time.target.rt.abs,time.cue.rt.abs,time.scan.start,trial.num,time.cue.onset,time.cue.rt,time.target.onset,time.target.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,664,1,1,589,0,1,0,155069,159868,160457,155733,124462,1,30.607,31.271,35.406,35.995,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,D,N,white,center,1,1,712,1,1,439,0,2,0,164684,169483,169922,165396,124462,2,40.222,40.934,45.021,45.46,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,1600,A,3,white,center,1,,385,1,1,0,1,,1,173082,177882,0,173467,124462,3,48.62,49.005,53.42,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,541,1,1,401,1,2,1,180281,185081,185482,180822,124462,4,55.819,56.36,60.619,61.02,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,H,T,white,center,1,1,439,1,1,0,0,,0,189880,194679,0,190319,124462,5,65.418,65.857,70.217,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,2800,A,N,white,center,1,1,708,1,1,1480,1,1,1,197079,201878,203358,197787,124462,6,72.617,73.325,77.416,78.896,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,F,C,white,center,1,1,525,1,1,447,1,1,1,205477,210276,210723,206002,124462,7,81.015,81.54,85.814,86.261,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,354,1,1,339,1,2,1,213876,218675,219014,214230,124462,8,89.414,89.768,94.213,94.552,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,410,1,1,301,1,2,1,223474,228274,228575,223884,124462,9,99.012,99.422,103.812,104.113,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,390,1,1,306,1,2,1,233073,237872,238178,233463,124462,10,108.611,109.001,113.41,113.716,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,348,1,1,387,1,2,1,240272,245071,245458,240620,124462,11,115.81,116.158,120.609,120.996,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,319,1,1,327,1,2,1,248670,253470,253797,248989,124462,12,124.208,124.527,129.008,129.335,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,U,P,white,center,1,1,407,1,1,381,1,1,1,255869,260668,261049,256276,124462,13,131.407,131.814,136.206,136.587,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,4000,A,H,white,center,1,1,320,1,1,750,1,1,1,265468,270284,271034,265788,124462,14,141.006,141.326,145.822,146.572,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,2800,U,X,white,center,1,1,329,1,1,1415,0,2,0,275083,279882,281297,275412,124462,15,150.621,150.95,155.42,156.835,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,2800,A,5,white,center,1,,430,1,1,0,1,,1,283481,288281,0,283911,124462,16,159.019,159.449,163.819,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,D,T,white,center,1,1,859,1,1,690,1,1,1,291880,296679,297369,292739,124462,17,167.418,168.277,172.217,172.907,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,M,P,white,center,1,1,450,1,1,405,1,1,1,301479,306278,306683,301929,124462,18,177.017,177.467,181.816,182.221,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,1600,F,5,white,center,1,,471,1,1,0,1,,1,308677,313477,0,309148,124462,19,184.215,184.686,189.015,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,T,M,white,center,1,1,340,1,1,449,1,1,1,315876,320675,321124,316216,124462,20,191.414,191.754,196.213,196.662,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,C,D,white,center,1,1,451,1,1,391,1,1,1,323075,327874,328265,323526,124462,21,198.613,199.064,203.412,203.803,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,470,1,1,305,1,2,1,331474,336273,336578,331944,124462,22,207.012,207.482,211.811,212.116,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,2800,P,X,white,center,1,1,553,1,1,431,0,2,0,338673,343472,343903,339226,124462,23,214.211,214.764,219.01,219.441,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,4000,M,9,white,center,1,,437,1,1,0,1,,1,347071,351870,0,347508,124462,24,222.609,223.046,227.408,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,U,D,white,center,1,1,0,0,,884,1,1,0,386682,391481,392365,0,124462,25,262.22,-124.462,267.019,267.903,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,1600,M,X,white,center,1,1,558,1,1,1024,1,1,1,395080,399879,400903,395638,124462,26,270.618,271.176,275.417,276.441,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,M,F,white,center,1,1,507,1,1,381,1,1,1,402279,407078,407459,402786,124462,27,277.817,278.324,282.616,282.997,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,395,1,1,313,1,2,1,410678,415477,415790,411073,124462,28,286.216,286.611,291.015,291.328,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,484,1,1,331,1,2,1,417877,422676,423007,418361,124462,29,293.415,293.899,298.214,298.545,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,2800,C,6,white,center,1,,535,1,1,0,1,,1,426275,431074,0,426810,124462,30,301.813,302.348,306.612,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,T,N,white,center,1,1,357,1,1,405,1,1,1,434674,439473,439878,435031,124462,31,310.212,310.569,315.011,315.416,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,1600,A,T,white,center,1,1,419,1,1,616,1,1,1,444272,449072,449688,444691,124462,32,319.81,320.229,324.61,325.226,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,P,H,white,center,1,1,374,1,1,331,1,1,1,451471,456270,456601,451845,124462,33,327.009,327.383,331.808,332.139,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,4000,A,9,white,center,1,,373,1,1,0,1,,1,461070,465869,0,461443,124462,34,336.608,336.981,341.407,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,N,U,white,center,1,1,464,1,1,546,1,1,1,470668,475484,476030,471132,124462,35,346.206,346.67,351.022,351.568,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,455,1,1,457,1,2,1,480283,485082,485539,480738,124462,36,355.821,356.276,360.62,361.077,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,496,1,1,331,1,2,1,487482,492281,492612,487978,124462,37,363.02,363.516,367.819,368.15,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,P,M,white,center,1,1,500,1,1,473,0,2,0,495881,500680,501153,496381,124462,38,371.419,371.919,376.218,376.691,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,392,1,1,327,1,2,1,503080,507879,508206,503472,124462,39,378.618,379.01,383.417,383.744,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,321,1,1,364,1,2,1,511478,516277,516641,511799,124462,40,387.016,387.337,391.815,392.179,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,1600,A,1,white,center,1,,353,1,1,0,1,,1,521077,525876,0,521430,124462,41,396.615,396.968,401.414,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,C,M,white,center,1,1,493,1,1,486,1,1,1,528275,533075,533561,528768,124462,42,403.813,404.306,408.613,409.099,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,459,1,1,552,1,2,1,537874,542673,543225,538333,124462,43,413.412,413.871,418.211,418.763,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,1600,F,X,white,center,1,1,593,1,1,727,1,1,1,546273,551072,551799,546866,124462,44,421.811,422.404,426.61,427.337,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,N,P,white,center,1,1,397,1,1,449,1,1,1,553471,558271,558720,553868,124462,45,429.009,429.406,433.809,434.258,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,532,1,1,461,1,2,1,563070,567869,568330,563602,124462,46,438.608,439.14,443.407,443.868,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,2800,A,D,white,center,1,1,381,1,1,470,1,1,1,570269,575068,575538,570650,124462,47,445.807,446.188,450.606,451.076,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,4000,C,8,white,center,1,,419,1,1,385,0,1,0,578684,583483,583868,579103,124462,48,454.222,454.641,459.021,459.406,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,H,U,white,center,1,1,1208,1,1,405,1,1,1,618278,623077,623482,619486,124462,49,493.816,495.024,498.615,499.02,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,470,1,1,334,1,2,1,627876,632675,633009,628346,124462,50,503.414,503.884,508.213,508.547,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,F,M,white,center,1,1,435,1,1,511,1,1,1,635075,639874,640385,635510,124462,51,510.613,511.048,515.412,515.923,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,4000,M,4,white,center,1,,473,1,1,0,1,,1,643474,648273,0,643947,124462,52,519.012,519.485,523.811,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,4000,A,N,white,center,1,1,425,1,1,527,1,1,1,653072,657871,658398,653497,124462,53,528.61,529.035,533.409,533.936,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,1600,A,7,white,center,1,,471,1,1,0,1,,1,662671,667470,0,663142,124462,54,538.209,538.68,543.008,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,T,M,white,center,1,1,551,1,1,616,1,1,1,669869,674669,675285,670420,124462,55,545.407,545.958,550.207,550.823,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,449,1,1,624,1,2,1,678268,683084,683708,678717,124462,56,553.806,554.255,558.622,559.246,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,357,1,1,301,1,2,1,686683,691483,691784,687040,124462,57,562.221,562.578,567.021,567.322,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Bng,2800,T,6,white,center,1,,561,1,1,0,1,,1,693882,698681,0,694443,124462,58,569.42,569.981,574.219,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,4000,A,X,white,center,1,2,389,1,1,554,1,2,1,702281,707080,707634,702670,124462,59,577.819,578.208,582.618,583.172,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,389,1,1,465,1,2,1,711879,716679,717144,712268,124462,60,587.417,587.806,592.217,592.682,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,H,T,white,center,1,1,435,1,1,455,1,1,1,719078,723877,724332,719513,124462,61,594.616,595.051,599.415,599.87,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,2800,C,X,white,center,1,1,398,1,1,706,1,1,1,726277,731076,731782,726675,124462,62,601.815,602.213,606.614,607.32,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,Ang,4000,A,5,white,center,1,,408,1,1,0,1,,1,734676,739475,0,735084,124462,63,610.214,610.622,615.013,-124.462,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,D,N,white,center,1,1,703,1,1,471,1,1,1,744274,749073,749544,744977,124462,64,619.812,620.515,624.611,625.082,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AY,4000,A,T,white,center,1,1,439,1,1,604,1,1,1,752673,757472,758076,753112,124462,65,628.211,628.65,633.01,633.614,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BX,4000,F,X,white,center,1,1,516,1,1,641,1,1,1,762271,767071,767712,762787,124462,66,637.809,638.325,642.609,643.25,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,2800,A,X,white,center,1,2,411,1,1,332,1,2,1,771870,776669,777001,772281,124462,67,647.408,647.819,652.207,652.539,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,1600,C,M,white,center,1,1,616,1,1,394,1,1,1,780268,785068,785462,780884,124462,68,655.806,656.422,660.606,661,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,2800,F,M,white,center,1,1,425,1,1,355,1,1,1,787484,792283,792638,787909,124462,69,663.022,663.447,667.821,668.176,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,612,1,1,452,1,2,1,795883,800682,801134,796495,124462,70,671.421,672.033,676.22,676.672,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,AX,1600,A,X,white,center,1,2,361,1,1,296,1,2,1,803081,807881,808177,803442,124462,71,678.619,678.98,683.419,683.715,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,1,130518,bas_axc_run1_130518,BY,4000,M,F,white,center,1,1,497,1,1,395,1,1,1,810280,815080,815475,810777,124462,72,685.818,686.315,690.618,691.013,28.424,260.02,491.616,231.624,463.221,694.817
1,bas,axc,2,130518,bas_axc_run2_130518,Bng,4000,T,1,white,center,1,,1180,1,1,0,1,,1,70978,75777,0,72158,40358,1,30.62,31.8,35.419,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AY,1600,A,U,white,center,1,1,370,1,1,446,1,1,1,80576,85376,85822,80946,40358,2,40.218,40.588,45.018,45.464,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,4000,F,H,white,center,1,1,344,1,1,352,1,1,1,87775,92574,92926,88119,40358,3,47.417,47.761,52.216,52.568,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,1600,A,X,white,center,1,2,332,1,1,291,1,2,1,97374,102173,102464,97706,40358,4,57.016,57.348,61.815,62.106,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,2800,A,X,white,center,1,2,348,1,1,334,1,2,1,104572,109372,109706,104920,40358,5,64.214,64.562,69.014,69.348,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,D,U,white,center,1,1,461,1,1,397,1,1,1,112971,117770,118167,113432,40358,6,72.613,73.074,77.412,77.809,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,4000,M,U,white,center,1,1,349,1,1,701,1,1,1,120170,124969,125670,120519,40358,7,79.812,80.161,84.611,85.312,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,2800,A,X,white,center,1,2,499,1,1,317,1,2,1,129768,134568,134885,130267,40358,8,89.41,89.909,94.21,94.527,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AY,2800,A,F,white,center,1,1,320,1,1,461,1,1,1,138167,142966,143427,138487,40358,9,97.809,98.129,102.608,103.069,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,1600,A,X,white,center,1,2,347,1,1,338,1,2,1,146566,151365,151703,146913,40358,10,106.208,106.555,111.007,111.345,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Ang,2800,A,6,white,center,1,,302,1,1,0,1,,1,153765,158564,0,154067,40358,11,113.407,113.709,118.206,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,4000,F,D,white,center,1,1,388,1,1,420,1,1,1,162180,166979,167399,162568,40358,12,121.822,122.21,126.621,127.041,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BX,1600,D,X,white,center,1,1,338,1,1,748,0,2,0,171778,176578,177326,172116,40358,13,131.42,131.758,136.22,136.968,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,389,1,1,389,1,2,1,178977,183776,184165,179366,40358,14,138.619,139.008,143.418,143.807,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,H,F,white,center,1,1,509,1,1,427,1,1,1,188576,193375,193802,189085,40358,15,148.218,148.727,153.017,153.444,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Ang,1600,A,8,white,center,1,,507,1,1,0,1,,1,196974,201774,0,197481,40358,16,156.616,157.123,161.416,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,U,F,white,center,1,1,519,1,1,509,1,1,1,204173,208972,209481,204692,40358,17,163.815,164.334,168.614,169.123,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BX,2800,T,X,white,center,1,1,570,1,1,411,1,1,1,212572,217371,217782,213142,40358,18,172.214,172.784,177.013,177.424,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,C,N,white,center,1,1,403,1,1,400,1,1,1,220970,225770,226170,221373,40358,19,180.612,181.015,185.412,185.812,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,433,1,1,302,1,2,1,229369,234168,234470,229802,40358,20,189.011,189.444,193.81,194.112,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,449,1,1,337,1,2,1,238968,243767,244104,239417,40358,21,198.61,199.059,203.409,203.746,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,606,1,1,314,1,2,1,248566,253365,253679,249172,40358,22,208.208,208.814,213.007,213.321,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,C,F,white,center,1,1,490,1,1,464,1,1,1,258164,262964,263428,258654,40358,23,217.806,218.296,222.606,223.07,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Bng,1600,D,3,white,center,1,,501,1,1,0,1,,1,265380,270179,0,265881,40358,24,225.022,225.523,229.821,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,4000,P,T,white,center,1,1,576,1,1,579,1,1,1,302574,307373,307952,303150,40358,25,262.216,262.792,267.015,267.594,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,460,1,1,356,1,2,1,312172,316972,317328,312632,40358,26,271.814,272.274,276.614,276.97,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,M,N,white,center,1,1,412,1,1,448,1,1,1,321771,326570,327018,322183,40358,27,281.413,281.825,286.212,286.66,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,2800,A,X,white,center,1,2,775,1,1,347,1,2,1,328970,333769,334116,329745,40358,28,288.612,289.387,293.411,293.758,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,2800,A,X,white,center,1,2,406,1,1,319,1,2,1,337368,342168,342487,337774,40358,29,297.01,297.416,301.81,302.129,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,1600,A,X,white,center,1,2,335,1,1,347,1,2,1,345767,350566,350913,346102,40358,30,305.409,305.744,310.208,310.555,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,1600,A,X,white,center,1,2,305,1,1,371,1,2,1,352966,357765,358136,353271,40358,31,312.608,312.913,317.407,317.778,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,678,1,1,382,1,2,1,360165,364964,365346,360843,40358,32,319.807,320.485,324.606,324.988,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AY,4000,A,C,white,center,1,1,304,1,1,592,1,1,1,369780,374579,375171,370084,40358,33,329.422,329.726,334.221,334.813,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,T,H,white,center,1,1,434,1,1,344,1,1,1,379378,384178,384522,379812,40358,34,339.02,339.454,343.82,344.164,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BX,2800,H,X,white,center,1,1,322,1,1,378,1,1,1,387777,392576,392954,388099,40358,35,347.419,347.741,352.218,352.596,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,N,D,white,center,1,1,377,1,1,338,1,1,1,396176,400975,401313,396553,40358,36,355.818,356.195,360.617,360.955,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,419,1,1,338,1,2,1,403374,408174,408512,403793,40358,37,363.016,363.435,367.816,368.154,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,P,C,white,center,1,1,376,1,1,330,1,1,1,412973,417772,418102,413349,40358,38,372.615,372.991,377.414,377.744,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Ang,1600,A,4,white,center,1,,402,1,1,0,1,,1,421372,426171,0,421774,40358,39,381.014,381.416,385.813,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AX,4000,A,X,white,center,1,2,280,1,1,356,1,2,1,428570,433370,433726,428850,40358,40,388.212,388.492,393.012,393.368,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Bng,1600,N,2,white,center,1,,427,1,1,0,1,,1,438169,442968,0,438596,40358,41,397.811,398.238,402.61,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,AY,4000,A,P,white,center,1,1,363,1,1,808,1,1,1,445368,450167,450975,445731,40358,42,405.01,405.373,409.809,410.617,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BX,2800,N,X,white,center,1,1,442,1,1,648,1,1,1,454966,459765,460413,455408,40358,43,414.608,415.05,419.407,420.055,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,U,T,white,center,1,1,315,1,1,312,1,1,1,463365,468164,468476,463680,40358,44,423.007,423.322,427.806,428.118,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Bng,2800,F,6,white,center,1,,367,1,1,0,1,,1,470564,475380,0,470931,40358,45,430.206,430.573,435.022,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,1600,H,C,white,center,1,1,420,1,1,427,1,1,1,478979,483778,484205,479399,40358,46,438.621,439.041,443.42,443.847,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,Ang,4000,A,2,white,center,1,,490,1,1,0,1,,1,486178,490977,0,486668,40358,47,445.82,446.31,450.619,-40.358,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,2800,N,H,white,center,1,1,398,1,1,438,1,1,1,495776,500576,501014,496174,40358,48,455.418,455.816,460.218,460.656,28.42,260.016,491.613,231.621,463.217,694.83
1,bas,axc,2,130518,bas_axc_run2_130518,BY,4000,D,C,white,center,1,1,652,1,1,464,1,1,1,534170,538969,539433,534822,40358,49,493.812,494.464,498.611,499.075,28.42,260.016,491.613,231.621,463.217,694.83
