wave,session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,cresp,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,resp
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,87425,56713,1,red,red,red,red,1,708.5,redRED,30.712,88133.5,739.212,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,1200,92225,56713,2,yellow,yellow,yellow,yellow,1,768.5,yellowGREEN,35.512,92993.5,804.012,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,95825,56713,3,purple,purple,purple,purple,1,623.5,purplePURPLE,39.112,96448.5,662.612,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,101824,56713,4,blue,blue,blue,blue,1,637,blueBLUE,45.111,102461,682.111,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,white,1200,106624,56713,5,white,black,white,white,1,621.5,whitePURPLE,49.911,107245.5,671.411,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,110224,56713,6,white,white,white,white,1,651.5,whiteWHITE,53.511,110875.5,705.011,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,116223,56713,7,blue,blue,blue,blue,1,646.5,blueBLUE,59.51,116869.5,706.01,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,3600,121023,56713,8,yellow,yellow,yellow,yellow,1,707.5,yellowYELLOW,64.31,121730.5,771.81,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,127036,56713,9,purple,purple,purple,purple,1,626.5,purplePURPLE,70.323,127662.5,696.823,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,3600,131835,56713,10,red,red,red,red,1,740.5,redBLUE,75.122,132575.5,815.622,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,137835,56713,11,purple,purple,purple,purple,1,622.5,purplePURPLE,81.122,138457.5,703.622,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,1200,141435,56713,12,green,green,green,green,1,812.5,greenBLACK,84.722,142247.5,897.222,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,1200,145034,56713,13,purple,purple,purple,purple,1,768,purpleBLUE,88.321,145802,856.321,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,1200,148634,56713,14,red,red,red,red,1,823,redRED,91.921,149457,914.921,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,152234,56713,15,blue,blue,blue,blue,1,758,blueBLUE,95.521,152992,853.521,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,red,3600,158233,56713,16,red,red,red,red,1,818,redPURPLE,101.52,159051,919.52,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,164233,56713,17,red,red,red,red,1,615.5,redRED,107.52,164848.5,723.02,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,169033,56713,18,blue,blue,blue,blue,1,704.5,blueBLUE,112.32,169737.5,816.82,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,pink,2400,173832,56713,19,pink,pink,pink,pink,1,701.5,pinkYELLOW,117.119,174533.5,818.619,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,3600,178632,56713,20,black,black,black,black,1,1103,blackPINK,121.919,179735,1224.919,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,184631,56713,21,white,white,white,white,1,746,whiteWHITE,127.918,185377,873.918,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,pink,1200,190631,56713,22,pink,pink,pink,pink,1,983.5,pinkGREEN,133.918,191614.5,1117.418,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,2400,194231,56713,23,white,white,white,white,1,769,whiteRED,137.518,195000,906.518,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,199030,56713,24,purple,purple,purple,purple,1,653.5,purplePURPLE,142.317,199683.5,795.817,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,black,2400,202630,56713,25,black,black,black,black,1,946,blackYELLOW,145.917,203576,1091.917,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,207430,56713,26,blue,blue,blue,blue,1,782.5,blueBLUE,150.717,208212.5,933.217,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,211030,56713,27,white,white,white,white,1,706,whiteWHITE,154.317,211736,860.317,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,3600,215829,56713,28,blue,blue,blue,blue,1,863,blueWHITE,159.116,216692,1022.116,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,221829,56713,29,white,white,white,white,1,672,whiteWHITE,165.116,222501,837.116,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,1200,226628,56713,30,green,green,green,green,1,704,greenGREEN,169.915,227332,873.915,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,Con,PC50,pink,3600,230228,56713,31,pink,pink,pink,pink,1,703.5,pinkPINK,173.515,230931.5,877.015,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,3600,236228,56713,32,black,black,black,black,1,631,blackBLACK,179.515,236859,810.515,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,3600,242227,56713,33,green,green,green,green,1,636,greenGREEN,185.514,242863,821.514,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,1200,248227,56713,34,yellow,yellow,yellow,yellow,1,630.5,yellowYELLOW,191.514,248857.5,822.014,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,251827,56713,35,purple,purple,purple,purple,1,807.5,purplePURPLE,195.114,252634.5,1002.614,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,255426,56713,36,red,red,red,red,1,614.5,redRED,198.713,256040.5,813.213,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,white,3600,290224,56713,37,white,white,white,white,1,680.5,whitePURPLE,233.511,290904.5,914.011,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,pink,1200,296223,56713,38,pink,pink,pink,pink,1,601.5,pinkGREEN,239.51,296824.5,841.01,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,2400,299823,56713,39,black,black,black,black,1,784.5,blackPINK,243.11,300607.5,1027.61,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,304623,56713,40,blue,blue,blue,blue,1,658,blueBLUE,247.91,305281,905.91,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,308236,56713,41,blue,blue,blue,blue,1,777,blueBLUE,251.523,309013,1028.523,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,pink,3600,311835,56713,42,pink,pink,pink,pink,1,710,pinkYELLOW,255.122,312545,965.122,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,2400,317835,56713,43,yellow,yellow,yellow,yellow,1,619.5,yellowYELLOW,261.122,318454.5,880.622,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,2400,322635,56713,44,red,red,red,red,1,755,redBLUE,265.922,323390,1020.922,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,327434,56713,45,blue,blue,blue,blue,1,711.5,blueBLUE,270.721,328145.5,982.221,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,333434,56713,46,white,white,white,white,1,606,whiteWHITE,276.721,334040,882.721,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,1200,339433,56713,47,green,green,green,green,1,539,greenGREEN,282.72,339972,821.72,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,Con,PC50,pink,2400,343033,56713,48,pink,pink,pink,pink,1,658,pinkPINK,286.32,343691,944.32,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,347833,56713,49,red,red,red,red,1,604,redRED,291.12,348437,895.12,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,353832,56713,50,white,white,white,white,1,602.5,whiteWHITE,297.119,354434.5,899.619,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,357432,56713,51,purple,purple,purple,purple,1,652.5,purplePURPLE,300.719,358084.5,953.219,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,363432,56713,52,purple,purple,purple,purple,1,650.5,purplePURPLE,306.719,364082.5,957.219,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,2400,369431,56713,53,white,white,white,white,1,739.5,whiteRED,312.718,370170.5,1052.218,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,black,2400,374231,56713,54,black,black,black,black,1,631,blackYELLOW,317.518,374862,948.518,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,379031,56713,55,white,white,white,white,1,646,whiteWHITE,322.318,379677,968.318,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,382630,56713,56,purple,purple,purple,purple,1,719,purplePURPLE,325.917,383349,1044.917,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,3600,386230,56713,57,blue,blue,blue,blue,1,687,blueBLUE,329.517,386917,1016.517,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,2400,392230,56713,58,yellow,yellow,yellow,yellow,1,762.5,yellowYELLOW,335.517,392992.5,1098.017,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,397029,56713,59,purple,purple,purple,purple,1,601.5,purplePURPLE,340.316,397630.5,941.816,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,400629,56713,60,white,white,white,white,1,568,whiteWHITE,343.916,401197,911.916,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,1200,405429,56713,61,blue,blue,blue,blue,1,685,blueWHITE,348.716,406114,1033.716,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,409028,56713,62,red,red,red,red,1,632,redRED,352.315,409660,984.315,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,1200,415028,56713,63,red,red,red,red,1,578,redRED,358.315,415606,936.315,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,2400,418628,56713,64,purple,purple,purple,purple,1,841,purpleBLUE,361.915,419469,1202.915,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,423427,56713,65,purple,purple,purple,purple,1,608.5,purplePURPLE,366.714,424035.5,975.214,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,428227,56713,66,red,red,red,red,1,636,redRED,371.514,428863,1007.514,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,3600,434226,56713,67,green,green,green,green,1,851.5,greenBLACK,377.513,435077.5,1229.013,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,440226,56713,68,blue,blue,blue,blue,1,705,blueBLUE,383.513,440931,1088.513,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,red,2400,443826,56713,69,red,red,red,red,1,764.5,redPURPLE,387.113,444590.5,1151.613,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,2400,448625,56713,70,green,green,green,green,1,697.5,greenGREEN,391.912,449322.5,1089.412,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,1200,453425,56713,71,black,black,black,black,1,694,blackBLACK,396.712,454119,1090.712,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,3600,457025,56713,72,yellow,yellow,yellow,yellow,1,787.5,yellowGREEN,400.312,457812.5,1187.812,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,InCon,PC50,black,3600,493036,56713,73,black,black,black,black,1,780,blackPINK,436.323,493816,1216.323,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,499035,56713,74,red,red,red,red,1,783.5,redRED,442.322,499818.5,1225.822,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,503835,56713,75,white,white,white,white,1,758,whiteWHITE,447.122,504593,1205.122,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,InCon,bias,blue,2400,508634,56713,76,blue,blue,blue,blue,1,724.5,blueWHITE,451.921,509358.5,1176.421,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,2400,513434,56713,77,white,white,white,white,1,630,whiteWHITE,456.721,514064,1086.721,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,red,3600,518234,56713,78,red,red,red,red,1,789,redPURPLE,461.521,519023,1250.521,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,3600,524233,56713,79,green,green,green,green,1,699.5,greenGREEN,467.52,524932.5,1167.02,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,530233,56713,80,blue,blue,blue,blue,1,662.5,blueBLUE,473.52,530895.5,1136.02,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,1200,533833,56713,81,white,white,white,white,1,652,whiteWHITE,477.12,534485,1129.12,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,3600,537432,56713,82,red,red,red,red,1,731.5,redRED,480.719,538163.5,1212.219,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,1200,543432,56713,83,yellow,yellow,yellow,yellow,1,645,yellowYELLOW,486.719,544077,1131.719,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,547032,56713,84,blue,blue,blue,blue,1,672.5,blueBLUE,490.319,547704.5,1162.819,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,WHITE,Con,bias,white,3600,550631,56713,85,white,white,white,white,1,697,whiteWHITE,493.918,551328,1190.918,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,pink,3600,556631,56713,86,pink,pink,pink,pink,1,695,pinkGREEN,499.918,557326,1194.918,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,InCon,PC50,green,3600,562630,56713,87,green,green,green,green,1,,greenBLACK,505.917,,,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,2400,568630,56713,88,blue,blue,blue,blue,1,620.5,blueBLUE,511.917,569250.5,1132.417,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,2400,573430,56713,89,purple,purple,purple,purple,1,642.5,purplePURPLE,516.717,574072.5,1159.217,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,red,2400,578229,56713,90,red,red,red,red,1,967,redBLUE,521.516,579196,1488.516,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,583029,56713,91,purple,purple,purple,purple,1,605,purplePURPLE,526.316,583634,1131.316,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PINK,Con,PC50,pink,2400,586629,56713,92,pink,pink,pink,pink,1,,pinkPINK,529.916,,,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,InCon,bias,white,1200,591428,56713,93,white,white,white,white,1,656,whiteRED,534.715,592084,1190.715,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,595028,56713,94,purple,purple,purple,purple,1,608,purplePURPLE,538.315,595636,1146.315,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLACK,Con,PC50,black,3600,598628,56713,95,black,black,black,black,1,810.5,blackBLACK,541.915,599438.5,1352.415,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,604627,56713,96,blue,blue,blue,blue,1,730.5,blueBLUE,547.914,605357.5,1278.414,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,3600,608227,56713,97,purple,purple,purple,purple,1,642.5,purplePURPLE,551.514,608869.5,1194.014,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,Con,bias,purple,1200,614227,56713,98,purple,purple,purple,purple,1,636,purplePURPLE,557.514,614863,1193.514,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,InCon,bias,purple,1200,617826,56713,99,purple,purple,purple,purple,1,671,purpleBLUE,561.113,618497,1232.113,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,purple
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,pink,3600,621426,56713,100,pink,pink,pink,pink,1,676,pinkYELLOW,564.713,622102,1240.713,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,pink
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,PURPLE,InCon,bias,white,2400,627426,56713,101,white,white,white,white,1,,whitePURPLE,570.713,,,1,28.419,231.218,434.016,202.833,405.631,608.43,biasInCon,white
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,BLUE,Con,bias,blue,1200,632225,56713,102,blue,blue,blue,blue,1,659,blueBLUE,575.512,632884,1234.512,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,blue
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,RED,Con,bias,red,2400,635825,56713,103,red,red,red,red,1,711.5,redRED,579.112,636536.5,1290.612,1,28.419,231.218,434.016,202.833,405.631,608.43,biasCon,red
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,InCon,PC50,yellow,3600,640625,56713,104,yellow,yellow,yellow,yellow,1,760.5,yellowGREEN,583.912,641385.5,1344.412,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,yellow
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,InCon,PC50,black,2400,646624,56713,105,black,black,black,black,1,737,blackYELLOW,589.911,647361,1326.911,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50InCon,black
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,GREEN,Con,PC50,green,3600,651424,56713,106,green,green,green,green,1,690,greenGREEN,594.711,652114,1284.711,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,green
2,bas,stp,1,DMCC8033964,bas_stp_run1_DMCC8033964,YELLOW,Con,PC50,yellow,1200,657423,56713,107,yellow,yellow,yellow,yellow,1,669.5,yellowYELLOW,600.71,658092.5,1270.21,1,28.419,231.218,434.016,202.833,405.631,608.43,PC50Con,yellow
